AVG_PAYLOAD,N_SERVERS,N_USER_PORTS,N_ACK,N_SYN,N_FIN,N_PSH,N_RST
215.8,2,2,5,0,2,1,0
91.0,2,2,3,0,0,2,2
4.8,2,3,2,1,1,1,2
22.8,1,2,5,1,0,2,0
620.0,1,2,5,0,0,3,0
1298.0,1,2,5,0,0,0,0
519.2,1,2,5,0,0,0,0
0.0,3,4,3,4,0,0,0
51.0,3,3,4,1,1,1,0
519.2,3,3,5,1,1,1,0
1101.4,2,3,5,0,0,1,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
778.8,2,3,5,0,0,0,0
0.0,3,4,5,0,0,0,0
398.0,2,2,5,0,0,3,0
77.2,3,4,5,0,0,2,0
12.8,2,2,5,0,0,1,0
605.2,2,3,5,0,0,2,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
862.0,2,3,5,0,0,1,0
4.8,2,3,5,0,1,1,0
225.0,2,2,5,0,0,2,1
334.0,3,4,4,0,0,2,1
1298.0,1,2,5,0,0,0,0
1141.6,1,2,5,0,0,1,0
4.6,1,2,5,0,0,1,0
121.8,1,2,5,0,0,5,0
384.8,1,2,5,0,0,3,0
1298.0,1,2,5,0,0,0,0
862.0,1,2,5,0,0,2,0
0.0,2,3,4,2,0,0,0
159.4,2,3,5,0,0,3,0
42.0,2,3,5,0,0,2,0
257.6,2,3,5,0,1,3,0
4.8,1,1,3,0,1,1,2
103.4,1,1,4,2,0,1,0
90.0,1,1,5,0,0,3,0
255.2,1,2,4,1,1,3,0
4.8,1,1,3,0,1,1,2
151.4,1,1,5,1,0,2,0
42.0,1,1,5,0,0,2,0
254.2,1,1,5,0,1,3,1
9.4,2,3,3,0,0,2,2
18.4,1,2,5,0,0,4,0
15.0,2,3,5,0,0,3,0
4.6,2,3,5,0,2,1,0
33.2,1,2,5,0,0,3,0
12.6,1,2,5,0,0,2,0
19.4,1,2,5,0,0,3,0
10.4,2,3,5,0,0,2,0
17.2,1,2,5,0,0,3,0
24.0,2,3,5,0,2,1,0
0.0,2,3,3,4,0,0,0
10.8,3,5,5,0,1,2,0
206.8,2,3,3,0,0,2,2
899.8,1,2,5,0,0,2,0
899.8,1,2,5,0,0,2,0
0.0,1,2,5,0,0,0,0
32.2,2,3,5,0,0,4,0
326.2,1,2,5,0,0,3,0
372.0,2,4,5,0,0,1,0
368.4,1,2,5,0,0,1,0
1038.4,1,1,5,0,0,2,0
465.0,1,1,5,0,0,1,0
519.2,1,2,5,0,0,1,0
816.2,1,1,5,0,0,2,0
259.6,1,1,5,0,0,1,0
285.2,1,2,5,0,0,3,0
10.4,2,2,5,0,0,2,0
284.8,3,4,5,0,0,3,0
1222.6,1,1,5,0,0,3,0
0.0,1,1,5,0,0,0,0
21.8,1,1,5,0,0,2,0
50.6,2,3,5,0,0,4,0
22.8,3,4,4,1,0,3,0
103.4,2,3,5,1,0,1,0
1080.2,1,1,5,0,0,1,0
25.2,1,1,5,0,0,1,0
122.8,1,1,5,0,0,4,0
55.4,1,1,5,0,0,2,0
57.6,2,3,5,0,1,3,0
37.4,3,4,5,0,1,1,0
49.2,2,3,5,0,0,3,0
17.0,2,3,3,2,0,2,0
6.8,2,3,4,1,0,1,0
0.0,3,3,3,5,0,0,0
0.0,3,3,5,2,1,0,0
51.0,3,3,3,0,0,1,2
259.6,2,2,5,0,1,0,0
841.8,2,2,5,0,0,2,0
12.8,1,1,5,0,0,1,0
384.4,1,1,5,0,0,2,0
264.2,3,4,5,0,0,1,0
220.4,2,3,5,0,0,2,0
98.8,2,3,5,0,0,3,0
11.4,1,2,5,0,0,2,0
17.2,1,2,5,0,0,3,0
12.6,1,2,5,0,0,2,0
17.2,2,3,5,0,0,3,0
17.2,1,2,5,0,0,3,0
179.6,3,4,5,0,1,2,0
157.8,2,3,5,0,1,1,0
773.2,1,2,5,0,0,2,0
564.6,1,1,5,0,0,2,0
775.2,1,2,5,0,0,2,0
14.6,2,2,4,0,0,1,1
529.8,1,2,5,0,0,3,0
19.2,2,3,5,0,0,2,0
18.2,3,4,4,1,0,3,0
108.2,2,2,5,1,0,2,0
778.8,2,2,5,0,0,0,0
301.4,1,1,5,0,0,1,0
85.8,1,1,5,0,0,3,0
87.6,1,1,5,0,0,3,0
42.0,2,2,5,0,1,3,0
37.4,2,2,5,0,1,1,0
86.6,2,3,5,0,0,4,0
6.6,3,4,4,1,0,1,0
6.8,3,4,4,3,0,1,0
0.0,2,2,5,0,2,0,0
310.6,4,5,5,0,0,1,0
1038.4,1,1,5,0,0,1,0
137.8,2,3,5,0,0,4,0
324.6,3,4,5,0,0,4,0
264.6,3,4,5,0,0,3,0
313.0,3,5,5,0,0,2,0
512.8,1,2,5,0,0,2,0
580.8,1,2,5,0,0,1,0
53.0,2,2,4,2,0,1,0
622.6,1,1,5,0,0,1,0
561.0,1,1,5,0,0,1,0
35.4,1,1,5,0,0,2,0
112.4,1,1,5,0,0,3,0
231.2,2,2,5,0,0,3,0
315.4,2,2,5,0,0,3,0
272.4,1,2,5,0,0,2,0
9.2,2,3,5,0,0,2,0
90.8,2,4,5,0,0,4,0
0.0,3,4,2,3,0,0,1
486.4,3,3,5,1,0,2,0
1038.4,1,1,5,0,0,1,0
107.6,3,3,4,0,0,2,1
272.4,1,1,5,0,0,1,0
132.8,2,3,5,0,0,3,0
99.0,3,5,5,0,0,2,0
288.8,1,2,5,0,0,1,0
181.8,1,1,5,0,1,2,0
12.4,2,3,5,0,1,2,0
36.6,2,3,5,0,0,3,0
158.2,2,2,5,0,2,1,0
671.2,2,3,5,0,0,3,0
323.2,1,2,5,0,0,1,0
328.4,1,2,5,0,0,1,0
534.0,1,2,5,0,0,3,0
18.8,2,3,5,0,0,2,0
17.2,1,2,5,0,0,3,0
103.4,2,3,4,2,0,1,0
1038.4,1,1,5,0,0,0,0
67.0,1,1,5,0,0,2,0
66.2,2,2,5,0,0,3,0
62.0,2,2,5,0,0,2,0
60.2,2,2,5,0,0,3,0
12.2,1,1,5,0,1,2,0
37.4,3,3,4,1,1,1,0
435.4,3,3,4,3,0,1,0
0.0,3,3,5,0,1,0,0
95.6,3,3,5,0,1,2,0
1101.4,1,1,5,0,0,2,0
0.0,3,3,5,0,0,0,0
368.0,1,1,5,0,0,2,0
36.0,2,3,5,0,0,2,0
95.4,2,3,5,0,0,3,0
32.0,2,3,5,0,0,2,0
314.0,2,3,5,0,1,2,0
514.8,2,3,5,0,1,2,0
317.4,1,1,5,0,0,1,0
570.8,1,1,5,0,0,2,0
285.6,1,2,5,0,0,3,0
9.2,2,3,5,0,0,2,0
8.0,2,3,4,2,0,1,0
882.2,1,1,5,0,0,1,0
301.4,1,1,5,0,0,1,0
85.8,1,1,5,0,0,3,0
68.8,2,3,5,0,0,3,0
61.0,3,4,5,0,0,3,0
17.0,1,1,5,0,1,3,0
0.0,1,1,5,0,1,0,0
24.0,2,2,5,0,2,1,0
103.4,2,2,4,2,0,1,0
1038.4,1,1,5,0,0,0,0
67.0,1,1,5,0,0,2,0
99.6,1,1,5,0,0,3,0
78.6,1,1,5,0,0,3,0
44.2,3,4,4,1,0,2,0
435.4,3,3,4,3,0,1,0
51.0,3,3,4,0,0,1,1
1101.4,1,1,5,0,0,2,0
44.6,3,4,5,0,0,1,0
368.0,1,1,5,0,0,2,0
115.4,1,1,5,0,0,2,0
17.2,2,3,5,0,0,3,0
338.6,3,5,5,0,0,3,0
0.0,2,3,5,0,2,0,0
516.0,1,2,5,0,0,2,0
319.8,1,1,5,0,0,1,0
336.8,2,3,5,0,0,2,0
287.4,2,3,5,0,0,4,0
271.6,2,4,5,0,0,2,0
6.8,3,4,4,1,0,1,0
363.0,1,1,5,1,0,1,0
820.6,1,1,5,0,0,1,0
35.4,1,1,5,0,0,2,0
112.4,1,1,5,0,0,3,0
61.0,2,2,5,0,0,3,0
10.4,2,2,5,0,1,2,0
6.6,1,1,5,0,1,1,0
472.8,3,3,4,1,0,2,0
0.0,3,3,4,3,0,0,0
51.4,4,5,5,0,1,2,0
570.2,2,2,5,0,1,2,0
582.2,3,3,5,0,0,1,0
12.8,1,1,5,0,0,1,0
384.4,1,1,5,0,0,2,0
90.8,2,3,5,0,0,2,0
36.6,2,3,5,0,0,3,0
314.0,2,3,5,0,1,2,0
516.0,2,3,5,0,1,2,0
364.0,2,4,5,0,0,2,0
264.2,2,4,5,0,0,1,0
84.6,2,3,5,0,0,2,0
531.6,1,2,5,0,0,3,0
20.8,2,3,5,0,0,2,0
10.2,3,4,4,2,0,2,0
112.8,3,4,5,0,0,3,0
786.8,2,3,5,0,0,1,0
301.4,2,2,5,0,0,1,0
35.4,2,3,5,0,0,2,0
112.4,1,1,5,0,0,3,0
55.4,2,2,5,0,1,2,0
12.2,1,1,5,0,1,2,0
112.2,2,2,5,0,0,3,0
65.0,2,3,5,0,0,5,0
307.2,3,4,5,0,0,3,0
199.8,2,2,5,0,1,2,0
359.0,2,3,5,0,0,3,0
515.6,3,4,5,0,1,2,0
400.8,1,2,5,0,0,1,0
411.6,1,2,5,0,0,1,0
30.0,1,2,5,0,0,3,0
17.2,1,2,5,0,0,3,0
279.2,2,3,5,0,0,3,0
271.8,1,2,5,0,0,2,0
8.0,3,4,4,1,0,1,0
0.0,2,2,3,3,0,0,1
829.8,1,1,5,0,0,2,0
322.6,1,1,5,0,0,1,0
368.0,1,1,5,0,0,2,0
115.4,1,1,5,0,0,2,0
103.4,1,1,4,2,0,1,0
1080.2,1,1,5,0,0,1,0
25.2,1,1,5,0,0,1,0
122.6,1,1,5,0,0,4,0
55.4,1,1,5,0,0,2,0
12.2,1,1,5,0,1,2,0
48.0,2,2,5,0,1,2,0
98.8,1,1,4,0,0,3,1
114.2,1,1,4,2,0,1,0
708.2,1,1,5,0,0,2,0
12.8,1,1,5,0,0,1,0
417.4,1,1,5,0,1,2,0
4.8,2,3,3,0,2,1,2
0.0,2,3,4,3,1,0,0
103.4,1,1,5,3,0,1,0
778.8,1,1,5,0,0,0,0
301.4,1,1,5,0,0,1,0
85.8,1,1,5,0,0,3,0
76.6,2,2,5,0,2,3,0
55.4,2,2,5,0,0,2,0
16.0,2,3,5,0,0,3,0
20.2,2,3,5,0,0,3,0
37.4,2,2,5,0,1,4,0
0.0,1,2,5,0,5,0,0
13.2,3,4,4,1,0,1,0
0.0,1,2,4,4,0,0,0
0.0,1,2,5,3,2,0,0
156.2,1,3,4,2,1,1,0
180.0,1,3,4,0,0,2,1
228.8,1,2,5,0,0,3,0
953.8,1,2,5,0,0,3,0
259.6,1,2,5,0,0,0,0
468.8,1,2,5,0,0,2,0
778.8,1,1,5,0,0,0,0
362.2,1,1,5,0,0,4,0
15.6,1,1,5,0,0,2,0
9.6,1,1,5,0,1,2,0
41.0,2,2,4,0,0,2,2
25.2,1,1,5,0,2,2,0
103.4,1,1,4,2,0,1,0
1080.2,1,1,5,0,0,1,0
25.2,1,1,5,0,0,1,0
99.6,1,1,5,0,0,3,0
78.4,1,1,5,0,0,3,0
119.2,1,1,5,0,0,4,0
284.8,2,2,5,0,0,3,0
519.2,1,1,5,0,0,1,0
718.6,1,1,5,0,0,2,0
52.2,1,1,5,0,0,3,0
7.8,1,1,5,0,0,1,0
14.8,2,2,4,1,0,2,0
0.0,1,1,5,3,1,0,0
0.0,2,2,3,2,1,0,1
158.0,1,1,5,0,0,2,0
280.0,1,1,5,0,0,2,0
296.2,1,1,5,0,0,3,0
13.2,2,2,5,0,0,2,0
49.6,1,1,5,0,0,5,0
24.8,2,2,4,2,0,2,0
0.0,1,1,4,5,0,0,0
18.6,2,2,5,1,0,3,0
156.2,1,1,4,2,0,1,0
164.6,1,1,5,0,0,4,0
1298.0,1,1,5,0,0,2,0
384.6,1,1,5,0,0,3,0
118.8,1,1,5,0,0,3,0
14.0,1,1,5,0,0,2,0
7.8,1,1,5,0,0,1,0
145.8,4,4,4,0,0,3,1
37.0,2,2,3,2,0,1,1
928.0,1,1,5,0,0,2,0
77.6,1,1,5,0,0,2,0
464.8,1,1,5,0,0,3,0
0.0,1,2,4,2,0,0,1
815.8,1,1,5,0,0,2,0
167.6,1,1,5,0,0,2,0
335.0,1,1,5,0,0,3,0
23.0,1,2,4,1,1,2,0
156.2,1,1,5,2,0,1,0
111.0,1,1,5,0,0,3,0
1092.0,1,1,5,0,0,3,0
637.6,1,1,5,0,0,2,0
118.6,1,1,5,0,0,3,0
20.2,1,1,5,0,0,3,0
0.0,1,1,5,0,0,0,0
7.8,2,2,4,2,0,1,0
882.2,1,1,5,0,0,1,0
326.6,1,1,5,0,0,2,0
99.6,1,1,5,0,0,3,0
78.4,1,1,5,0,0,3,0
14.6,3,3,4,0,1,1,1
532.0,1,1,5,0,0,2,0
786.6,1,1,5,0,0,2,0
238.0,1,1,5,0,0,3,0
14.0,1,1,5,0,0,2,0
21.8,1,1,5,0,0,3,0
31.8,1,1,5,0,0,5,0
12.4,2,2,4,0,1,2,1
9.6,1,1,3,0,2,2,2
16.8,2,2,3,0,1,2,2
527.0,1,1,5,0,0,1,0
519.2,1,1,5,0,0,0,0
465.4,1,1,5,0,0,2,0
46.2,1,1,5,0,0,3,0
14.8,1,1,5,0,0,2,0
51.4,1,1,5,0,0,5,0
39.6,2,2,5,0,1,3,0
532.0,2,2,5,0,1,1,0
7.8,1,1,5,0,0,1,0
970.4,1,1,5,0,0,1,0
60.0,1,1,5,0,0,4,0
7.0,1,1,5,0,0,1,0
21.0,2,2,5,0,0,3,0
18.2,2,2,3,0,1,2,2
24.8,2,2,5,0,0,4,0
6.2,2,2,4,2,0,1,0
247.6,1,1,5,0,0,3,0
786.8,1,1,5,0,0,4,0
969.0,1,1,5,0,0,3,0
0.0,1,1,5,0,0,0,0
132.8,1,1,5,0,0,5,0
0.0,1,1,5,0,0,0,0
35.6,2,2,5,0,0,2,0
44.0,1,1,5,0,2,2,0
103.4,2,2,4,2,0,1,0
1038.4,1,1,5,0,0,0,0
67.0,1,1,5,0,0,2,0
99.6,1,1,5,0,0,3,0
78.4,1,1,5,0,0,3,0
271.6,2,2,5,0,0,1,0
527.0,1,1,5,0,0,1,0
711.0,1,1,5,0,0,1,0
60.2,1,1,5,0,0,4,0
14.8,1,1,5,0,0,2,0
18.8,3,4,5,0,0,3,0
23.8,2,3,5,0,0,4,0
51.0,1,1,5,0,0,5,0
41.2,1,1,5,0,0,4,0
26.8,2,2,5,0,0,3,0
778.8,1,1,5,0,0,1,0
711.0,1,1,5,0,0,3,0
52.4,1,1,5,0,0,3,0
7.8,1,1,5,0,0,1,0
21.8,2,2,5,0,0,3,0
356.2,2,2,5,0,0,4,0
20.8,1,1,2,0,0,2,3
13.2,2,2,3,0,0,2,2
25.0,2,2,4,2,0,2,0
622.6,1,1,5,0,0,2,0
413.0,1,1,5,0,0,1,0
207.6,2,2,4,2,0,2,0
622.6,1,1,5,0,0,2,0
392.2,1,1,5,0,0,1,0
1051.2,1,1,5,0,0,3,0
1298.0,1,1,5,0,0,2,0
0.0,1,1,5,0,0,0,0
1298.0,1,1,5,0,0,2,0
1298.0,1,1,5,0,0,3,0
1298.0,1,1,5,0,0,2,0
392.6,1,1,5,0,0,2,0
0.0,1,1,5,0,0,0,0
464.2,1,1,5,0,0,3,0
5.4,1,1,5,0,0,1,0
13.2,3,4,5,0,1,2,0
4.8,2,3,2,1,1,1,2
0.0,2,3,4,3,0,0,0
178.0,2,3,5,0,0,3,0
821.2,2,3,5,0,1,2,0
0.0,2,3,5,0,1,0,0
59.6,2,3,5,0,0,2,0
162.6,1,1,5,0,2,2,0
0.0,3,4,2,2,1,0,2
626.4,1,2,5,0,0,2,0
787.8,1,2,5,0,0,2,0
12.8,1,2,5,0,0,1,0
198.8,1,2,5,0,0,3,0
13.8,2,3,5,0,0,2,0
44.4,1,1,5,0,0,4,0
43.8,2,2,5,0,0,3,0
29.2,1,1,5,0,2,2,0
7.0,2,2,5,0,1,1,0
25.6,1,1,5,0,0,4,0
31.2,1,1,5,0,0,3,0
58.4,2,2,5,0,1,4,0
14.6,2,2,5,0,4,1,0
51.6,2,2,5,0,4,3,0
32.8,3,3,5,0,2,2,0
12.4,2,2,5,0,1,2,0
4.8,1,1,2,0,1,1,3
38.2,1,1,5,0,0,4,0
20.2,1,1,5,0,0,3,0
24.8,1,1,5,0,0,4,0
18.8,1,1,5,0,0,2,0
39.6,1,1,5,0,0,3,0
26.4,1,1,5,0,0,4,0
32.0,1,1,5,0,0,3,0
25.6,1,1,5,0,0,4,0
0.0,2,3,2,3,0,0,0
0.0,1,2,4,5,0,0,0
156.2,1,2,5,0,0,1,0
309.4,1,2,5,0,0,3,0
224.0,1,2,5,0,0,3,0
219.4,2,3,5,0,0,3,0
26.4,1,1,5,0,0,4,0
13.2,1,1,5,0,0,2,0
38.2,1,1,5,0,0,3,0
13.2,1,1,5,0,0,2,0
10.8,2,4,5,0,2,2,0
0.0,2,4,3,3,2,0,0
156.2,2,4,5,1,0,1,0
232.8,1,2,5,0,0,2,0
106.2,1,2,5,0,0,3,0
395.8,2,3,5,0,0,3,0
31.2,1,1,5,0,0,3,0
50.6,1,1,5,0,0,3,0
0.0,3,3,2,4,0,0,0
117.6,4,4,4,3,0,1,0
708.2,3,3,5,1,0,2,0
174.2,3,3,4,0,0,2,1
313.6,3,3,5,0,0,1,0
854.6,2,2,5,0,0,3,0
0.0,3,3,5,0,0,0,0
548.0,2,2,5,0,0,2,0
156.2,2,2,5,0,0,2,0
433.6,2,2,5,0,0,3,0
175.8,3,3,5,0,1,1,0
4.8,1,1,3,0,1,1,2
130.8,2,2,5,0,1,2,0
31.8,2,2,5,0,1,2,0
0.0,3,3,3,3,2,0,0
116.6,3,3,5,1,0,1,0
203.8,2,2,5,0,0,3,0
25.6,2,2,5,0,0,2,0
314.0,2,2,5,0,0,2,0
741.6,2,2,5,0,0,2,0
344.4,2,2,5,0,0,1,0
360.6,2,2,5,0,0,1,0
545.6,2,2,5,0,0,4,0
0.0,3,3,4,1,0,0,0
228.4,1,1,5,1,0,2,0
708.2,1,1,5,0,0,2,0
206.8,1,1,5,0,0,2,0
222.6,1,1,5,0,2,1,0
4.8,2,2,1,2,0,1,2
0.0,1,1,5,3,0,0,0
170.8,1,1,5,0,0,3,0
507.4,1,1,5,0,0,3,0
5.4,2,2,4,1,0,1,0
363.0,1,1,5,1,0,1,0
820.6,1,1,5,0,0,1,0
35.4,1,1,5,0,0,2,0
112.4,1,1,5,0,0,3,0
70.0,2,2,5,0,0,3,0
43.8,1,2,5,0,0,3,0
22.4,1,2,5,0,1,2,0
0.0,1,2,5,0,1,0,0
26.4,1,1,5,0,0,4,0
25.0,3,3,5,0,2,2,0
0.0,2,2,5,0,4,0,0
74.8,3,3,5,0,0,2,0
611.2,2,2,5,0,0,2,0
82.0,4,4,3,2,0,2,0
0.0,4,4,4,4,0,0,0
165.2,3,3,4,0,0,2,1
778.8,2,2,5,0,0,1,0
991.8,2,2,5,0,0,2,0
39.0,2,2,5,0,0,1,0
12.8,2,2,5,0,0,1,0
384.4,1,1,5,0,0,2,0
201.6,2,2,5,0,0,2,0
227.4,1,1,5,0,2,2,0
86.2,3,4,2,1,0,1,2
22.8,1,2,5,1,0,2,0
619.6,1,2,5,0,0,3,0
1298.0,1,2,5,0,0,0,0
519.2,1,2,5,0,0,0,0
0.0,3,4,3,3,0,0,0
51.0,3,3,3,2,0,1,1
778.8,1,1,5,0,0,1,0
841.8,3,4,5,1,0,1,0
0.0,2,2,5,0,0,0,0
778.8,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
398.0,2,2,5,0,0,3,0
548.4,2,2,5,0,0,2,0
683.2,2,3,5,0,0,2,0
12.8,2,2,5,0,0,1,0
306.2,2,2,5,0,0,3,0
1038.4,2,3,5,0,0,0,0
519.2,2,3,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1121.6,2,3,5,0,0,1,0
4.8,2,3,5,0,1,1,0
0.0,2,3,5,0,1,0,0
353.8,2,3,3,0,0,2,2
523.8,1,2,5,0,0,1,0
1298.0,1,2,5,0,0,0,0
627.0,1,2,5,0,0,2,0
115.2,1,2,5,0,0,4,0
357.2,1,2,5,0,0,4,0
1038.4,1,2,5,0,0,0,0
1063.8,1,2,5,0,0,1,0
57.8,2,3,4,2,0,1,0
111.4,2,3,5,0,0,2,0
1206.0,1,1,5,0,0,3,0
0.0,2,3,5,0,0,0,0
42.0,2,3,5,0,0,2,0
257.6,1,1,5,0,1,3,0
4.8,1,2,3,2,0,1,2
151.4,1,1,5,0,0,2,0
91.8,1,1,5,0,0,3,0
210.2,1,1,5,0,1,3,1
103.4,1,2,3,2,0,1,1
60.8,1,1,5,0,0,2,0
283.4,1,1,5,0,1,4,0
4.8,1,1,4,0,0,1,2
17.2,2,3,4,0,0,3,1
10.4,2,3,5,0,0,2,0
24.0,1,2,5,0,0,4,0
0.0,2,3,5,0,2,0,0
17.2,1,2,5,0,0,3,0
17.4,2,2,5,0,0,3,0
15.4,2,3,5,0,0,3,0
38.8,2,3,5,0,0,3,0
9.6,3,3,5,0,2,2,0
0.0,3,3,1,0,1,0,4
0.0,2,3,3,3,1,0,0
160.2,1,2,5,1,0,2,0
160.2,1,2,5,0,0,2,0
25.6,1,2,5,0,0,2,0
573.6,1,2,5,0,0,2,0
480.8,1,2,5,0,0,2,0
778.8,1,2,5,0,0,1,0
253.2,1,1,5,0,0,1,0
1043.0,2,3,5,0,0,3,0
147.0,1,1,5,0,0,1,0
272.2,2,3,5,0,0,3,0
286.0,1,2,5,0,0,3,0
10.4,2,2,5,0,0,2,0
103.4,1,1,4,2,0,1,0
1080.2,1,1,5,0,0,1,0
25.2,1,1,5,0,0,1,0
104.2,2,3,5,0,0,4,0
78.4,1,1,5,0,0,3,0
54.2,2,3,5,0,0,3,0
12.2,1,1,5,0,1,2,0
0.0,2,3,5,0,1,0,0
28.6,3,3,4,1,1,1,0
161.2,1,1,5,1,0,2,0
207.4,1,1,5,0,0,2,0
227.4,1,1,5,0,2,2,0
18.8,3,4,3,0,0,3,2
6.2,2,3,5,0,2,1,0
4.8,2,3,3,0,1,1,2
50.6,1,1,5,0,0,3,0
114.2,2,2,3,3,0,1,0
435.4,4,4,4,2,0,1,0
94.6,4,4,5,1,0,2,0
272.4,3,3,4,0,0,1,1
841.8,2,2,5,0,0,2,0
44.6,2,2,5,0,0,1,0
557.0,2,2,5,0,0,3,0
245.0,2,2,5,0,1,2,0
0.0,3,3,5,0,1,0,0
91.0,2,2,3,0,0,2,2
15.8,1,2,4,2,0,1,0
367.2,1,2,5,0,0,4,0
1038.4,1,2,5,0,0,0,0
1038.4,1,2,5,0,0,0,0
0.0,3,4,3,3,0,0,0
51.0,3,3,3,2,0,1,1
778.8,2,2,5,1,0,1,0
1101.4,2,3,5,0,0,1,0
259.6,2,3,5,0,0,0,0
294.6,3,4,5,0,0,2,0
132.6,2,2,5,0,0,2,0
1086.4,2,3,5,0,0,1,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
519.2,3,4,5,0,0,0,0
262.2,3,4,5,0,0,3,0
835.6,2,3,5,0,0,1,0
778.8,3,4,5,0,0,0,0
1038.4,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
88.0,2,3,5,0,1,2,0
4.8,2,3,4,0,1,1,1
360.8,2,3,4,0,0,2,1
1038.4,1,2,5,0,0,0,0
1298.0,1,2,5,0,0,0,0
107.8,1,2,5,0,0,2,0
121.8,1,2,5,0,0,5,0
350.6,1,2,5,0,0,3,0
1096.2,1,2,5,0,0,1,0
1063.8,1,2,5,0,0,1,0
0.0,2,3,4,2,0,0,0
159.4,2,3,5,0,0,3,0
12.8,2,3,5,0,0,1,0
286.8,1,1,5,0,1,4,0
4.8,2,3,4,0,1,1,1
0.0,1,2,2,2,0,0,2
164.2,1,1,5,0,0,3,0
279.4,1,1,5,0,0,3,0
9.6,1,1,4,0,2,2,1
103.4,1,2,3,2,0,1,1
60.8,1,1,5,0,0,2,0
283.2,1,1,5,0,1,4,0
4.8,1,1,4,0,0,1,2
9.2,2,3,4,0,0,2,1
18.4,2,3,5,0,0,3,0
17.2,2,3,5,0,0,3,0
6.8,2,3,5,0,2,1,0
17.2,2,3,5,0,0,3,0
10.4,2,3,5,0,0,2,0
24.0,1,2,5,0,0,4,0
9.2,1,2,5,0,0,2,0
18.4,2,3,5,0,0,3,0
17.2,2,3,5,0,0,3,0
24.0,1,2,5,0,0,4,0
17.0,2,3,5,0,0,2,0
27.6,2,3,5,0,0,3,0
22.8,1,2,5,0,0,2,0
24.0,1,2,5,0,0,4,0
17.2,1,2,5,0,0,3,0
24.6,2,3,5,0,0,3,0
21.8,2,3,5,0,0,3,0
16.0,1,2,5,0,0,2,0
30.8,1,2,5,0,0,4,0
17.2,1,2,5,0,0,3,0
10.4,2,3,5,0,0,2,0
20.6,1,2,5,0,0,3,0
24.0,1,2,5,0,0,4,0
18.4,2,3,5,0,0,3,0
16.0,2,3,5,0,0,3,0
25.2,1,2,5,0,0,4,0
12.2,2,3,5,0,0,2,0
14.0,2,3,5,0,0,3,0
14.8,1,2,5,0,0,2,0
17.2,1,2,5,0,0,3,0
10.4,2,3,5,0,0,2,0
16.0,1,2,5,0,0,3,0
12.6,1,2,5,0,0,2,0
18.2,2,3,5,0,0,3,0
16.2,2,3,5,0,0,3,0
12.6,2,3,5,0,1,2,0
4.6,2,4,5,0,1,1,0
25.8,2,3,5,0,0,4,0
10.4,2,2,5,0,0,2,0
24.0,1,2,5,0,0,4,0
11.8,1,2,5,0,0,2,0
21.0,2,3,5,0,0,3,0
21.2,2,3,5,0,0,2,0
15.0,2,3,5,0,0,3,0
19.4,1,2,5,0,0,3,0
9.2,1,2,5,0,0,2,0
13.6,2,3,5,0,0,2,0
16.2,2,3,5,0,0,3,0
17.2,1,2,5,0,0,3,0
18.2,2,3,5,0,0,3,0
16.2,2,3,5,0,0,3,0
12.6,1,2,5,0,0,2,0
17.2,1,2,5,0,0,3,0
15.0,2,3,5,0,0,3,0
19.4,1,2,5,0,0,3,0
17.2,1,2,5,0,0,3,0
10.4,2,3,5,0,0,2,0
16.0,1,2,5,0,0,3,0
12.8,2,4,5,0,2,2,0
4.8,1,2,1,0,0,1,4
17.2,1,2,5,0,0,3,0
30.0,2,3,5,0,0,4,0
9.4,1,2,5,0,0,2,0
286.6,1,2,5,0,0,2,0
354.8,1,2,5,0,0,2,0
12.4,1,2,5,0,0,2,0
18.0,2,3,5,0,0,3,0
11.0,2,3,5,0,0,2,0
17.2,1,2,5,0,0,3,0
17.2,1,2,5,0,0,3,0
10.4,2,3,5,0,0,2,0
24.4,1,2,5,0,0,4,0
11.8,1,2,5,0,0,2,0
18.2,2,3,5,0,0,3,0
16.6,2,3,5,0,0,3,0
17.2,1,2,5,0,0,3,0
19.8,1,2,5,0,0,3,0
10.4,2,3,5,0,0,2,0
17.2,1,2,5,0,0,3,0
18.4,1,2,5,0,0,3,0
12.6,1,2,5,0,0,2,0
15.0,2,3,5,0,0,3,0
12.6,1,2,5,0,0,2,0
