AVG_PAYLOAD,N_SERVERS,N_USER_PORTS,N_ACK,N_SYN,N_FIN,N_PSH,N_RST
28.25,1,1,8,0,0,5,0
27.75,1,1,8,0,0,5,0
20.375,1,1,8,0,0,5,0
27.75,1,1,8,0,0,5,0
8.25,3,3,8,0,2,2,1
23.875,2,2,8,0,1,4,0
20.875,1,1,8,0,0,4,0
10.625,3,5,6,3,0,3,0
195.25,1,2,6,4,0,2,0
754.5,1,2,8,1,0,2,0
429.75,1,2,8,0,0,2,0
217.25,1,2,8,0,1,3,0
773.125,1,2,8,0,0,4,0
297.125,1,2,8,0,1,4,0
32.625,1,2,6,0,0,4,2
9.25,2,2,8,0,0,2,0
31.625,1,1,8,0,0,6,0
31.75,1,1,8,0,0,3,0
29.75,2,2,8,0,0,5,0
17.375,2,2,8,0,2,3,0
32.125,1,1,8,0,0,6,0
28.25,1,1,8,0,0,5,0
27.75,1,1,8,0,0,5,0
154.75,1,1,7,2,0,3,0
145.375,2,2,8,0,0,5,0
32.125,1,1,8,0,0,6,0
35.625,2,2,8,0,0,5,0
34.75,2,3,8,0,5,6,0
30.875,3,4,8,0,1,5,0
20.375,1,1,8,0,0,5,0
20.0,2,2,7,2,0,3,0
288.5,1,1,8,0,0,5,0
652.875,1,2,7,2,0,3,0
412.0,1,2,8,0,0,2,0
136.125,1,2,8,0,0,6,0
126.375,1,2,8,0,0,2,0
182.875,2,2,8,0,0,4,0
768.625,1,1,8,0,0,1,0
41.875,1,1,8,0,0,5,0
28.75,2,2,8,0,0,5,0
344.125,2,2,8,0,0,5,0
329.375,1,1,8,0,0,2,0
319.5,1,1,8,0,0,5,0
17.5,2,2,8,0,0,4,0
38.25,2,2,8,0,0,5,0
18.375,2,3,8,0,1,3,0
653.875,1,1,8,0,0,1,0
319.375,1,1,8,0,0,5,0
21.375,2,2,8,0,0,5,0
27.625,1,1,8,0,0,7,0
185.875,2,2,8,0,0,3,0
491.625,1,1,8,0,0,1,0
314.75,1,1,8,0,0,4,0
18.5,1,1,8,0,0,4,0
24.0,2,2,8,0,0,5,0
190.125,2,2,8,0,0,4,0
606.5,2,2,8,0,0,1,0
199.875,1,1,8,0,0,4,0
17.5,2,2,8,0,0,4,0
23.75,1,1,8,0,0,6,0
336.875,1,1,8,0,0,2,0
635.5,1,1,8,0,0,4,0
18.0,1,1,8,0,0,4,0
32.125,1,1,8,0,0,6,0
26.625,2,3,8,0,0,7,0
294.25,3,4,8,0,0,3,0
649.0,1,1,8,0,0,0,0
37.5,1,1,8,0,0,4,0
24.875,2,2,8,0,0,4,0
194.5,2,2,8,0,0,6,0
329.375,1,1,8,0,0,1,0
472.125,1,1,8,0,0,4,0
14.125,1,1,8,0,0,3,0
40.375,2,2,8,0,0,6,0
23.875,1,1,8,0,0,5,0
38.625,2,2,8,0,0,6,0
7.75,2,2,8,0,2,2,0
40.875,1,1,8,0,0,6,0
3.875,2,3,6,6,0,1,0
195.25,1,2,8,4,0,2,0
126.5,1,2,8,0,0,5,0
571.375,1,2,8,0,0,3,0
689.25,1,1,8,0,0,2,0
33.75,1,1,8,0,0,4,0
8.25,2,3,7,2,2,2,0
292.875,1,1,8,2,0,3,0
224.375,1,1,8,0,0,5,0
930.0,1,1,8,0,0,4,0
79.125,1,1,8,0,0,4,0
8.75,1,1,8,0,0,2,0
31.875,2,2,8,0,0,5,0
145.5,1,2,7,2,0,2,0
633.625,1,1,8,0,0,4,0
526.875,1,1,8,0,0,2,0
41.875,2,2,8,0,0,6,0
185.375,2,2,8,0,0,3,0
491.625,1,1,8,0,0,1,0
319.375,1,1,8,0,0,5,0
13.625,2,2,8,0,0,3,0
29.25,2,3,7,0,0,5,1
334.25,1,1,8,0,0,2,0
606.5,1,1,8,0,0,1,0
37.625,1,1,8,0,0,4,0
29.25,2,2,8,0,0,5,0
229.125,2,2,6,0,0,5,2
18.875,3,4,6,0,0,5,2
22.375,2,3,8,0,0,6,0
169.75,3,4,8,0,0,1,0
611.25,1,1,8,0,0,2,0
199.75,1,1,8,0,0,4,0
24.875,2,2,8,0,0,4,0
16.75,1,1,8,0,0,4,0
179.0,2,2,8,0,0,3,0
606.375,1,1,8,0,0,1,0
199.75,1,1,8,0,0,4,0
24.875,2,2,8,0,0,4,0
178.0,2,2,8,0,0,3,0
611.375,1,1,8,0,0,2,0
199.875,1,1,8,0,0,4,0
13.625,2,2,8,0,0,3,0
27.75,1,1,8,0,0,5,0
389.125,2,2,7,2,0,2,0
226.5,1,1,8,0,0,3,0
368.75,1,1,8,0,0,4,0
770.625,1,1,8,0,0,3,0
476.5,1,1,8,0,0,4,0
389.125,2,2,7,2,0,2,0
232.5,1,1,8,0,0,3,0
275.75,2,2,8,0,0,4,0
649.0,1,1,8,0,0,1,0
152.375,1,1,8,0,0,5,0
9.25,1,1,8,0,0,2,0
0.0,3,3,6,4,2,0,0
571.875,2,2,8,0,0,4,0
566.5,2,2,8,0,0,3,0
16.0,2,2,8,0,0,2,0
414.25,2,2,8,0,1,4,0
3.0,1,2,5,2,1,1,2
106.625,2,2,7,2,0,3,0
777.875,2,2,8,0,0,4,0
134.875,2,2,8,0,2,1,0
281.125,2,2,7,0,0,4,1
143.125,2,2,8,0,0,4,0
275.0,2,2,7,2,0,2,0
355.0,2,2,7,1,0,2,0
397.125,2,2,8,1,0,3,0
371.0,2,2,8,0,0,3,0
212.0,3,3,8,0,0,4,0
900.125,1,1,8,0,0,5,0
1298.0,1,1,8,0,0,4,0
973.5,1,1,8,0,0,3,0
811.25,1,1,8,0,0,2,0
1135.75,1,1,8,0,0,4,0
486.75,1,1,8,0,0,1,0
1135.75,1,1,8,0,0,4,0
811.25,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,4,0
1070.125,1,1,8,0,0,4,0
0.0,1,1,8,0,0,0,0
0.0,1,1,8,0,0,0,0
851.125,1,1,8,0,0,4,0
421.25,3,3,6,3,0,2,0
681.375,2,2,8,1,0,2,0
47.375,3,3,6,2,0,2,1
210.5,3,3,7,2,0,4,0
688.375,2,2,8,0,0,2,0
122.0,2,2,7,0,0,2,1
184.5,2,3,7,2,0,3,0
553.75,1,2,8,0,0,4,0
973.5,1,2,8,0,0,0,0
128.0,2,3,7,1,0,5,0
198.25,3,5,6,5,0,2,0
649.0,2,4,6,4,0,0,0
1298.0,1,2,8,0,0,0,0
1135.75,2,3,8,0,0,0,0
290.625,3,5,8,0,0,3,0
850.625,2,3,8,0,0,3,0
1115.375,2,2,8,0,0,4,0
0.0,4,6,6,0,0,0,2
0.0,2,3,8,0,0,0,0
422.125,2,3,8,0,0,5,0
54.75,2,3,8,0,0,3,0
497.625,3,5,8,0,0,2,0
1135.75,2,3,8,0,0,0,0
1298.0,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,0,0
173.875,3,4,7,0,1,3,1
56.875,3,4,5,0,1,2,3
281.875,2,3,8,0,0,4,0
45.875,1,2,8,0,0,7,0
142.5,3,5,5,6,0,2,0
198.875,3,5,8,0,0,4,0
973.5,1,2,8,0,0,3,0
1079.75,2,3,8,0,0,4,0
211.0,3,5,8,0,0,2,0
24.0,2,3,8,0,0,3,0
54.75,3,5,8,0,0,3,0
423.125,3,4,7,1,0,4,0
1100.75,3,3,8,1,0,4,0
1138.75,2,3,8,0,1,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1135.75,2,4,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
0.0,2,3,8,0,0,0,0
0.0,2,2,8,0,0,0,1
0.0,1,2,8,0,0,0,0
64.625,2,3,8,0,0,1,0
814.25,2,3,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
939.5,3,4,7,0,0,4,1
1135.75,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
486.75,1,2,8,0,0,2,0
1135.75,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
811.25,1,2,8,0,0,3,0
0.0,2,3,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
172.25,2,3,8,0,0,1,0
811.25,2,3,7,0,0,2,1
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1135.75,2,3,8,0,0,4,0
1135.75,2,3,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
811.25,1,2,8,0,0,3,0
162.25,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,4,0
811.25,1,2,8,0,0,3,0
724.75,2,3,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
0.0,1,2,8,0,0,0,0
324.5,1,2,8,0,0,1,0
0.0,1,2,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,1,8,0,0,0,0
109.875,2,3,8,0,0,1,0
973.5,2,3,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
811.25,1,2,8,0,0,3,0
811.25,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
324.5,1,2,8,0,0,1,0
162.25,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
811.25,1,2,8,0,0,3,0
0.0,1,2,8,0,0,0,0
811.25,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
324.5,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
811.25,1,2,8,0,0,3,0
162.25,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
324.5,1,2,8,0,0,1,0
324.5,1,2,8,0,0,1,0
1135.75,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,3,0
1135.75,2,3,8,0,0,3,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,3,0
162.25,1,2,8,0,0,1,0
0.0,1,2,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
162.25,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,3,0
1298.0,1,1,8,0,0,3,0
1298.0,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,3,0
1297.0,1,2,8,0,1,3,0
324.5,1,2,8,0,0,0,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,2,0
649.0,1,2,8,0,0,2,0
0.0,1,1,8,0,0,0,0
0.0,1,2,8,0,0,0,0
486.75,1,2,8,0,0,0,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,2,0
811.25,1,2,8,0,0,2,0
0.0,1,2,8,0,0,0,0
973.5,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
1163.625,2,2,8,0,0,3,0
324.5,1,2,8,0,0,1,0
0.0,1,2,8,0,0,0,0
0.0,1,1,8,0,0,0,0
973.5,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,2,0
162.25,1,2,8,0,0,1,0
324.5,1,2,8,0,0,0,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,2,0
324.5,1,2,8,0,0,1,0
162.25,1,1,8,0,0,0,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,2,0
811.25,2,3,7,1,0,0,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
1135.75,2,2,8,1,0,1,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,1,0
1298.0,1,1,8,0,0,2,0
868.125,1,2,8,0,1,1,0
0.0,1,2,8,0,0,0,0
0.0,1,1,8,0,1,0,0
0.0,1,1,8,0,0,0,0
0.0,2,2,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,1,8,0,0,0,0
3.0,1,2,7,0,0,1,1
0.0,1,1,8,0,0,0,0
137.625,2,3,8,0,0,1,0
0.0,2,3,7,0,0,0,1
0.0,1,1,8,0,0,0,0
0.0,1,2,7,1,0,0,0
64.625,2,3,8,1,0,1,0
33.0,2,3,5,2,1,2,2
120.875,2,3,8,0,0,4,0
259.125,2,3,8,0,0,5,0
47.5,3,5,8,0,1,4,0
36.5,3,3,5,1,1,2,2
1298.0,1,1,8,0,0,4,0
1135.75,2,2,8,1,0,3,0
1298.0,1,1,8,0,0,4,0
845.75,2,3,7,1,0,3,0
1135.75,2,2,8,1,0,4,0
1298.0,1,1,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
486.75,2,3,8,0,0,1,0
64.625,2,2,8,0,0,1,0
811.25,1,1,8,0,0,2,0
1135.75,2,2,8,0,0,3,0
1298.0,2,2,8,0,0,4,0
1211.375,2,2,8,0,0,4,0
486.75,2,3,8,0,0,2,0
486.75,1,2,8,0,0,1,0
226.875,2,3,8,0,0,2,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1135.75,2,3,8,0,0,3,0
1165.75,2,3,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
162.25,1,2,8,0,0,1,0
649.0,2,3,8,0,0,2,0
486.75,2,3,8,0,0,1,0
486.75,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
649.0,1,1,8,0,0,2,0
324.5,1,2,8,0,0,1,0
649.0,2,3,8,0,0,2,0
0.0,1,2,8,0,0,0,0
657.0,2,3,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
991.75,2,3,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
324.5,1,1,8,0,0,1,0
649.0,1,2,8,0,0,2,0
332.5,2,2,8,0,0,2,0
0.0,1,2,8,0,0,0,0
162.25,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1135.75,2,3,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
649.0,1,2,8,0,0,2,0
324.5,1,2,8,0,0,1,0
1298.0,1,2,8,0,0,4,0
649.0,1,2,8,0,0,2,0
0.0,2,3,8,0,0,0,0
0.0,1,2,8,0,0,0,0
30.5,2,3,8,0,0,1,0
973.5,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
939.625,2,3,8,0,1,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
649.0,1,2,8,0,0,2,0
324.5,1,2,8,0,0,1,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
162.25,1,2,8,0,0,1,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,2,8,0,0,0,0
46.375,2,3,8,0,0,1,0
1298.0,1,2,8,0,0,4,0
1001.25,1,2,8,0,1,3,0
1135.75,1,2,8,0,0,4,0
1135.75,2,2,8,0,0,2,0
1298.0,1,1,8,0,0,3,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,3,0
1129.625,1,2,8,0,1,3,0
0.0,1,2,8,0,0,0,0
0.0,2,3,8,0,0,0,0
0.0,2,3,8,0,0,0,1
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
495.375,2,2,8,0,0,3,0
0.0,1,2,8,0,0,0,0
649.0,3,4,8,0,0,3,0
327.5,4,5,7,1,1,2,0
649.0,4,5,6,1,0,2,2
0.0,1,1,8,0,0,0,0
0.0,1,2,8,0,0,0,0
3.0,1,2,8,0,0,1,0
327.5,2,3,6,0,1,2,2
0.0,2,2,7,0,0,0,1
49.0,4,5,5,4,0,1,1
626.875,2,2,8,0,0,3,0
189.25,1,2,8,0,0,4,0
34.25,2,3,8,0,0,3,0
223.25,2,3,8,0,0,3,0
1008.5,1,2,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1190.375,2,3,8,0,0,4,0
473.375,2,3,8,0,0,3,0
0.0,1,2,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,1,8,0,0,0,0
486.75,1,2,8,0,0,1,0
1298.0,1,2,8,0,0,4,0
1135.75,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
973.5,2,3,8,0,0,3,0
973.5,2,3,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
811.25,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
324.5,1,2,8,0,0,1,0
1135.75,1,2,8,0,0,4,0
162.25,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,4,0
486.75,1,2,8,0,0,2,0
1135.75,1,2,8,0,0,3,0
875.25,2,3,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1135.75,2,3,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1094.0,2,3,8,0,0,5,0
1139.125,2,3,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
162.25,1,2,8,0,0,1,0
811.25,1,1,8,0,0,2,0
162.25,1,2,8,0,0,1,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
1135.75,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1135.75,1,2,8,0,0,4,0
0.0,1,2,8,0,0,0,0
1135.75,1,2,8,0,0,3,0
811.25,1,2,8,0,0,3,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,2,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
973.5,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
486.75,1,2,8,0,0,1,0
1298.0,1,2,8,0,0,4,0
1286.25,1,2,8,0,1,4,0
1298.0,1,1,8,0,0,3,0
1298.0,1,1,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
1298.0,1,1,8,0,0,3,0
1298.0,1,1,8,0,0,2,0
1298.0,1,1,8,0,0,3,0
1135.75,1,2,8,0,0,3,0
0.0,1,2,8,0,0,0,0
1135.75,1,2,8,0,0,2,0
1298.0,1,1,8,0,0,3,0
486.75,1,2,8,0,0,1,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
486.75,1,1,8,0,0,1,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
787.625,1,2,8,0,1,2,0
0.0,1,2,8,0,1,0,0
0.0,1,2,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,1,8,0,0,0,0
0.0,1,1,8,0,0,0,0
3.0,1,3,6,1,0,1,1
3.0,1,3,5,1,1,1,3
94.625,1,2,7,2,0,2,0
155.5,1,2,8,0,0,5,0
675.25,1,2,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
1135.75,1,1,8,0,0,3,0
0.0,1,1,8,0,0,0,0
34.75,1,2,8,0,0,1,0
1298.0,1,2,8,0,0,3,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
649.0,1,1,8,0,0,2,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
162.25,1,2,8,0,0,0,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
324.5,1,2,8,0,0,1,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
973.5,1,2,8,0,0,3,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
0.0,1,2,8,0,0,0,0
1135.75,1,2,8,0,0,3,0
324.5,1,2,8,0,0,1,0
1298.0,1,2,8,0,0,4,0
486.75,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
1298.0,1,2,8,0,0,4,0
324.5,1,2,8,0,0,1,0
649.0,1,2,8,0,0,2,0
1298.0,1,2,8,0,0,4,0
649.0,1,2,8,0,0,2,0
324.5,1,2,8,0,0,1,0
1298.0,1,2,8,0,0,4,0
1135.75,1,2,8,0,0,3,0
1259.625,1,2,8,0,1,4,0
1298.0,1,1,8,0,0,4,0
1298.0,1,1,8,0,0,4,0
