fpr,tpr,threshold
0.0,0.0,inf
0.019801980198019802,0.36,1.0
0.019801980198019802,0.37,0.9024390243902439
0.0297029702970297,0.37,0.8620689655172413
0.0297029702970297,0.42,0.6898395721925134
0.07920792079207921,0.48,0.6666666666666666
0.07920792079207921,0.56,0.5170731707317073
0.0891089108910891,0.56,0.5057471264367817
0.0891089108910891,0.57,0.5040650406504065
0.1782178217821782,0.58,0.5
0.1782178217821782,0.59,0.4926829268292683
0.1782178217821782,0.61,0.4878048780487805
0.1782178217821782,0.62,0.4796747967479675
0.19801980198019803,0.62,0.4482758620689655
0.19801980198019803,0.63,0.44390243902439025
0.21782178217821782,0.63,0.42758620689655175
0.21782178217821782,0.68,0.3804878048780488
0.22772277227722773,0.68,0.3793103448275862
0.22772277227722773,0.69,0.37073170731707317
0.25742574257425743,0.69,0.3586206896551724
0.25742574257425743,0.7,0.34959349593495936
0.39603960396039606,0.72,0.3333333333333333
0.39603960396039606,0.73,0.33170731707317075
0.40594059405940597,0.73,0.3275862068965517
0.40594059405940597,0.74,0.3170731707317073
0.46534653465346537,0.74,0.2413793103448276
0.46534653465346537,0.76,0.23577235772357724
0.5247524752475248,0.76,0.16091954022988506
0.5247524752475248,0.77,0.14634146341463414
0.5346534653465347,0.77,0.1310344827586207
0.5346534653465347,0.78,0.12195121951219512
0.5643564356435643,0.78,0.06206896551724138
0.5643564356435643,0.79,0.024390243902439025
0.5742574257425742,0.79,0.017241379310344827
1.0,1.0,0.0
