AVG_PAYLOAD,N_SERVERS,N_USER_PORTS,N_ACK,N_SYN,N_FIN,N_PSH,N_RST
922.3333333333334,1,2,6,0,0,4,0
531.5,1,2,6,0,0,2,0
234.16666666666666,1,2,6,0,1,3,0
38.333333333333336,1,2,5,0,0,3,1
5.166666666666667,1,2,5,0,0,1,1
17.5,2,2,6,0,0,3,0
37.0,1,1,6,0,0,5,0
20.833333333333332,1,1,6,0,0,2,0
43.833333333333336,1,1,6,0,0,4,0
29.5,2,2,6,0,0,3,0
11.0,2,2,6,0,2,2,0
31.833333333333332,1,1,6,0,0,4,0
31.833333333333332,1,1,6,0,0,4,0
22.0,1,1,6,0,0,4,0
31.833333333333332,1,1,6,0,0,4,0
194.0,1,1,5,2,0,2,0
185.33333333333334,2,2,6,0,0,4,0
31.833333333333332,1,1,6,0,0,4,0
31.833333333333332,1,1,6,0,0,4,0
35.333333333333336,2,2,6,0,0,4,0
30.833333333333332,1,1,6,0,3,3,0
38.666666666666664,3,4,6,0,2,6,0
30.166666666666668,3,4,6,0,1,3,0
22.0,1,1,6,0,0,4,0
20.833333333333332,1,1,6,0,0,3,0
141.16666666666666,2,2,5,2,0,2,0
254.5,1,1,6,0,0,4,0
870.5,1,1,6,0,0,3,0
216.33333333333334,1,2,5,2,0,0,0
463.8333333333333,1,2,6,0,0,4,0
50.666666666666664,1,2,6,0,0,4,0
168.5,1,2,6,0,0,2,0
21.0,2,3,6,0,0,3,0
655.5,1,1,6,0,0,1,0
592.1666666666666,1,1,6,0,0,1,0
50.0,1,1,6,0,0,4,0
23.333333333333332,2,2,6,0,0,4,0
31.833333333333332,1,1,6,0,0,4,0
447.8333333333333,2,2,6,0,0,3,0
439.1666666666667,1,1,6,0,0,2,0
375.8333333333333,1,1,6,0,0,1,0
50.166666666666664,1,1,6,0,0,4,0
23.333333333333332,2,2,6,0,0,4,0
45.166666666666664,2,2,6,0,0,4,0
20.333333333333332,2,2,6,0,1,3,0
226.33333333333334,1,2,6,0,0,1,0
655.5,1,1,6,0,0,1,0
414.1666666666667,1,1,6,0,0,3,0
24.0,1,1,6,0,0,4,0
21.333333333333332,2,2,6,0,0,4,0
31.666666666666668,1,1,6,0,0,6,0
31.5,2,2,6,0,0,3,0
649.0,1,1,6,0,0,0,0
598.8333333333334,1,1,6,0,0,2,0
43.666666666666664,1,1,6,0,0,3,0
18.166666666666668,1,1,6,0,0,3,0
23.333333333333332,2,2,6,0,0,4,0
241.33333333333334,2,2,6,0,0,3,0
27.333333333333332,2,2,6,0,0,3,0
592.3333333333334,2,2,6,0,0,1,0
444.3333333333333,1,1,6,0,0,1,0
38.5,1,1,6,0,0,3,0
23.333333333333332,2,2,6,0,0,4,0
26.5,1,1,6,0,0,5,0
447.8333333333333,2,2,6,0,0,2,0
439.1666666666667,1,1,6,0,0,2,0
414.6666666666667,1,1,6,0,0,3,0
17.5,1,1,6,0,0,3,0
33.166666666666664,2,2,6,0,0,4,0
26.5,1,1,6,0,0,5,0
25.166666666666668,2,3,6,0,0,5,0
226.33333333333334,3,4,6,0,0,1,0
598.6666666666666,1,1,6,0,0,2,0
432.6666666666667,1,1,6,0,0,0,0
50.0,1,1,6,0,0,4,0
22.166666666666668,2,2,6,0,0,3,0
32.333333333333336,1,1,6,0,0,5,0
238.0,2,2,6,0,0,2,0
439.1666666666667,1,1,6,0,0,1,0
597.5,1,1,6,0,0,2,0
38.5,1,1,6,0,0,3,0
18.166666666666668,2,2,6,0,0,3,0
48.0,1,1,6,0,0,5,0
22.0,1,1,6,0,0,4,0
31.833333333333332,1,1,6,0,0,4,0
29.5,2,2,6,0,2,3,0
10.333333333333334,2,2,6,0,0,2,0
48.666666666666664,1,1,6,0,0,5,0
11.0,2,2,5,2,0,2,0
0.0,1,2,5,6,0,0,0
260.3333333333333,1,2,6,2,0,2,0
156.33333333333334,1,2,6,0,0,4,0
341.5,1,2,6,0,0,4,0
865.3333333333334,1,2,6,0,0,0,0
486.3333333333333,1,1,6,0,0,2,0
38.5,1,1,6,0,0,3,0
17.5,2,3,6,0,1,3,0
0.0,1,2,5,4,1,0,0
390.5,1,1,6,0,0,3,0
238.16666666666666,1,1,6,0,0,3,0
926.3333333333334,1,1,6,0,0,4,0
374.6666666666667,1,1,6,0,0,2,0
105.5,1,1,6,0,0,4,0
5.166666666666667,1,1,6,0,0,1,0
27.333333333333332,2,2,6,0,0,3,0
21.666666666666668,2,3,5,1,0,3,0
194.0,1,1,6,1,0,2,0
628.5,1,1,6,0,0,4,0
851.8333333333334,1,1,6,0,0,1,0
98.83333333333333,1,1,6,0,0,3,0
24.0,2,2,6,0,0,4,0
30.833333333333332,2,2,6,0,0,3,0
655.5,1,1,6,0,0,1,0
592.1666666666666,1,1,6,0,0,1,0
50.0,1,1,6,0,0,4,0
12.333333333333334,1,1,6,0,0,2,0
23.166666666666668,2,3,5,0,0,3,1
238.0,2,2,6,0,0,3,0
229.33333333333334,1,1,6,0,0,2,0
592.3333333333334,1,1,6,0,0,1,0
260.0,1,1,6,0,0,3,0
13.0,1,1,6,0,0,2,0
32.5,2,2,6,0,0,4,0
305.5,2,2,6,0,0,5,0
11.0,2,2,2,0,0,2,4
22.833333333333332,2,3,6,0,0,5,0
21.166666666666668,2,3,6,0,0,4,0
10.0,3,4,6,0,0,1,0
598.6666666666666,1,1,6,0,0,2,0
432.6666666666667,1,1,6,0,0,0,0
266.3333333333333,1,1,6,0,0,4,0
22.166666666666668,2,2,6,0,0,3,0
22.0,1,1,6,0,0,3,0
17.166666666666668,1,1,6,0,0,3,0
232.83333333333334,1,1,6,0,0,2,0
808.5,1,1,6,0,0,1,0
254.66666666666666,1,1,6,0,0,2,0
11.666666666666666,1,1,6,0,0,2,0
33.166666666666664,2,2,6,0,0,4,0
21.0,2,2,6,0,0,3,0
598.8333333333334,1,1,6,0,0,2,0
432.6666666666667,1,1,6,0,0,0,0
266.5,1,1,6,0,0,4,0
12.333333333333334,1,1,6,0,0,2,0
31.833333333333332,2,2,6,0,0,4,0
11.0,2,2,5,1,0,2,0
518.8333333333334,1,1,6,1,0,2,0
254.16666666666666,1,1,6,0,0,2,0
143.83333333333334,1,1,6,0,0,3,0
828.3333333333334,1,1,6,0,0,3,0
594.8333333333334,1,1,6,0,0,2,0
534.5,1,1,6,0,0,3,0
100.83333333333333,2,2,5,2,0,1,0
775.8333333333334,1,1,6,0,0,3,0
53.0,1,1,6,0,0,2,0
361.1666666666667,2,2,6,0,0,3,0
439.1666666666667,1,1,6,0,0,1,0
432.6666666666667,1,1,6,0,0,1,0
203.16666666666666,1,1,6,0,0,5,0
12.333333333333334,1,1,6,0,0,2,0
0.0,3,3,5,1,2,0,0
86.16666666666667,2,2,5,3,0,1,0
676.3333333333334,2,2,6,0,0,3,0
755.3333333333334,2,2,6,0,0,3,0
0.0,2,2,6,0,0,0,0
234.16666666666666,2,2,6,0,0,4,0
339.5,2,2,6,0,1,2,0
4.0,1,2,4,2,1,1,1
131.5,2,3,4,1,0,2,1
96.83333333333333,2,2,6,1,0,2,0
951.0,2,2,6,0,0,3,0
179.83333333333334,2,2,6,0,1,1,0
14.666666666666666,2,2,5,0,1,2,1
371.3333333333333,1,1,6,0,0,3,0
179.66666666666666,2,2,6,0,0,3,0
150.33333333333334,2,2,5,2,0,2,0
689.6666666666666,1,1,6,0,0,2,0
10.666666666666666,2,2,5,2,0,1,0
518.8333333333334,2,2,6,0,0,2,0
366.3333333333333,2,2,6,0,0,2,0
223.16666666666666,2,2,6,0,0,3,0
253.16666666666666,2,2,6,0,0,3,0
1134.8333333333333,1,1,6,0,0,4,0
1298.0,1,1,6,0,0,3,0
1298.0,1,1,6,0,0,3,0
432.6666666666667,1,1,6,0,0,1,0
1081.6666666666667,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,3,0
216.33333333333334,1,1,6,0,0,1,0
1081.6666666666667,1,1,6,0,0,2,0
1081.6666666666667,1,1,6,0,0,3,0
1081.6666666666667,1,1,6,0,0,2,0
865.3333333333334,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,3,0
994.1666666666666,1,1,6,0,0,3,0
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
1134.8333333333333,1,1,6,0,0,4,0
561.6666666666666,2,2,5,1,0,2,0
43.166666666666664,2,2,5,3,0,1,0
917.8333333333334,2,2,5,1,0,2,0
10.666666666666666,3,3,5,1,0,1,1
194.5,2,2,5,2,0,3,0
735.1666666666666,1,1,6,0,0,2,0
268.8333333333333,3,3,5,0,0,1,1
162.66666666666666,1,1,6,0,0,2,0
232.83333333333334,2,3,5,2,0,2,0
145.16666666666666,1,2,6,0,0,3,0
1039.0,1,2,6,0,0,2,0
865.3333333333334,1,2,6,0,0,0,0
146.66666666666666,1,2,6,0,0,4,0
72.0,3,5,3,3,0,3,0
432.6666666666667,4,6,5,4,0,0,0
649.0,2,4,5,3,0,0,0
1298.0,1,2,6,0,0,0,0
1298.0,1,2,6,0,0,0,0
691.5,2,4,6,0,0,1,0
345.0,3,5,6,0,0,2,0
701.5,2,3,6,0,0,2,0
1298.0,2,2,6,0,0,2,0
621.8333333333334,4,5,5,0,0,3,1
0.0,4,5,5,0,0,0,1
0.0,2,3,6,0,0,0,0
237.66666666666666,1,2,6,0,0,2,0
349.5,2,3,6,0,0,4,0
48.666666666666664,2,3,6,0,0,2,0
230.83333333333334,3,5,6,0,0,2,0
1081.6666666666667,2,3,6,0,0,0,0
1298.0,1,2,6,0,0,0,0
1298.0,1,2,6,0,0,0,0
1298.0,1,2,6,0,0,0,0
1298.0,1,2,6,0,0,0,0
1093.1666666666667,2,3,6,0,0,2,0
4.0,3,4,5,0,1,1,1
4.0,2,3,4,0,1,1,2
362.3333333333333,3,4,5,0,0,3,1
94.5,1,2,6,0,0,4,0
52.0,1,2,6,0,0,5,0
190.0,3,5,3,4,0,2,0
6.666666666666667,3,5,6,2,0,1,0
474.8333333333333,2,3,6,0,0,3,0
1081.6666666666667,1,2,6,0,0,3,0
1007.0,2,3,6,0,0,3,0
714.0,3,5,6,0,0,3,0
0.0,2,3,6,0,0,0,0
32.0,2,3,6,0,0,3,0
73.0,2,3,6,0,0,3,0
44.833333333333336,4,6,5,1,0,1,0
952.0,2,3,6,0,0,4,0
1035.0,3,3,6,1,0,3,0
1085.6666666666667,2,3,6,0,1,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1081.6666666666667,2,4,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
432.6666666666667,1,2,6,0,0,1,0
0.0,3,4,6,0,0,0,1
0.0,1,1,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
90.16666666666667,3,4,6,0,0,2,0
1081.6666666666667,2,3,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1081.6666666666667,2,3,6,0,0,3,0
1036.3333333333333,3,3,5,0,0,3,1
1081.6666666666667,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1081.6666666666667,1,2,6,0,0,3,0
216.33333333333334,1,2,6,0,0,0,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
649.0,1,2,6,0,0,2,0
0.0,2,3,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,2,6,0,0,0,0
865.3333333333334,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
432.6666666666667,1,2,6,0,0,1,0
229.66666666666666,2,3,6,0,0,1,0
1081.6666666666667,2,3,5,0,0,2,1
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1081.6666666666667,2,3,6,0,0,3,0
1081.6666666666667,2,3,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
649.0,1,2,6,0,0,2,0
0.0,1,2,6,0,0,0,0
1081.6666666666667,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
649.0,1,2,6,0,0,2,0
533.6666666666666,2,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
432.6666666666667,1,2,6,0,0,1,0
0.0,1,1,6,0,0,0,0
432.6666666666667,1,2,6,0,0,1,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,2,6,0,0,0,0
579.1666666666666,2,3,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
649.0,1,2,6,0,0,2,0
649.0,1,2,6,0,0,1,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
432.6666666666667,1,2,6,0,0,1,0
0.0,1,2,6,0,0,0,0
649.0,1,2,6,0,0,1,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
216.33333333333334,1,2,6,0,0,1,0
0.0,1,2,6,0,0,0,0
649.0,1,2,6,0,0,1,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
0.0,1,2,6,0,0,0,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1081.6666666666667,1,2,6,0,0,3,0
0.0,1,2,6,0,0,0,0
649.0,1,2,6,0,0,1,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
865.3333333333334,1,2,6,0,0,2,0
432.6666666666667,1,2,6,0,0,1,0
432.6666666666667,1,2,6,0,0,1,0
649.0,1,2,6,0,0,1,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1081.6666666666667,2,3,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
649.0,1,2,6,0,0,1,0
0.0,1,2,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
1081.6666666666667,1,2,6,0,0,1,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,2,0
1298.0,1,2,6,0,0,1,0
1298.0,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,2,0
864.0,1,2,6,0,1,2,0
432.6666666666667,1,2,6,0,0,0,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,2,0
432.6666666666667,1,2,6,0,0,1,0
0.0,1,1,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
649.0,1,2,6,0,0,0,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,2,0
649.0,1,2,6,0,0,1,0
0.0,1,2,6,0,0,0,0
432.6666666666667,1,1,6,0,0,0,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
1118.8333333333333,2,2,6,0,0,3,0
865.3333333333334,1,2,6,0,0,1,0
0.0,1,1,6,0,0,0,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
432.6666666666667,1,1,6,0,0,0,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,2,0
649.0,1,2,6,0,0,1,0
0.0,1,2,6,0,0,0,0
432.6666666666667,1,1,6,0,0,0,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
432.6666666666667,1,2,6,0,0,1,0
0.0,1,2,6,0,0,0,0
649.0,1,1,6,0,0,0,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
865.3333333333334,1,2,6,0,0,1,0
1081.6666666666667,2,2,5,1,0,0,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,2,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1081.6666666666667,2,2,6,1,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,0,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
1298.0,1,1,6,0,0,1,0
292.1666666666667,1,2,6,0,1,1,0
0.0,1,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,2,6,0,1,0,0
0.0,1,1,6,0,0,0,0
0.0,2,2,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
4.0,1,2,5,0,0,1,1
0.0,1,1,6,0,0,0,0
183.5,2,3,6,0,0,1,0
0.0,1,1,6,0,0,0,0
0.0,2,3,5,0,0,0,1
0.0,1,1,6,0,0,0,0
0.0,1,1,6,0,0,0,0
86.16666666666667,2,3,5,1,0,1,0
0.0,2,3,6,1,0,0,0
44.0,2,3,3,1,1,2,2
96.83333333333333,2,3,6,1,0,2,0
150.5,2,3,6,0,0,3,0
259.3333333333333,2,3,6,0,0,4,0
39.0,3,5,6,0,1,3,0
28.333333333333332,2,3,6,0,1,2,0
477.3333333333333,3,3,3,1,0,2,2
1298.0,1,1,6,0,0,3,0
1081.6666666666667,2,2,6,1,0,2,0
1298.0,1,1,6,0,0,3,0
1298.0,1,1,6,0,0,3,0
695.0,2,3,5,1,0,2,0
1298.0,1,1,6,0,0,3,0
1081.6666666666667,2,2,6,1,0,3,0
1298.0,1,1,6,0,0,3,0
1298.0,1,1,6,0,0,3,0
649.0,2,3,6,0,0,1,0
0.0,1,1,6,0,0,0,0
86.16666666666667,2,2,6,0,0,1,0
1081.6666666666667,1,1,6,0,0,2,0
1081.6666666666667,2,2,6,0,0,2,0
1298.0,1,1,6,0,0,3,0
1298.0,2,2,6,0,0,3,0
1182.5,2,2,6,0,0,3,0
649.0,2,3,6,0,0,2,0
0.0,1,1,6,0,0,0,0
865.3333333333334,1,2,6,0,0,2,0
86.16666666666667,2,2,6,0,0,1,0
1298.0,1,1,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1081.6666666666667,2,3,6,0,0,2,0
1121.6666666666667,2,3,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,1,6,0,0,3,0
216.33333333333334,1,2,6,0,0,1,0
216.33333333333334,1,2,6,0,0,0,0
649.0,2,2,6,0,0,2,0
649.0,1,2,6,0,0,1,0
649.0,1,2,6,0,0,2,0
865.3333333333334,1,2,6,0,0,2,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,1,6,0,0,3,0
865.3333333333334,1,1,6,0,0,2,0
0.0,1,2,6,0,0,0,0
865.3333333333334,1,2,6,0,0,2,0
432.6666666666667,2,3,6,0,0,1,0
0.0,1,2,6,0,0,0,0
10.666666666666666,2,2,6,0,0,1,0
1298.0,1,1,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
889.6666666666666,2,3,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
865.3333333333334,1,2,6,0,0,2,0
0.0,1,2,6,0,0,0,0
865.3333333333334,1,2,6,0,0,2,0
443.3333333333333,2,2,6,0,0,2,0
0.0,1,2,6,0,0,0,0
0.0,1,2,6,0,0,0,0
216.33333333333334,1,2,6,0,0,0,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1081.6666666666667,2,3,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
432.6666666666667,1,1,6,0,0,1,0
0.0,1,2,6,0,0,0,0
1298.0,1,2,6,0,0,3,0
1298.0,1,2,6,0,0,3,0
432.6666666666667,1,2,6,0,0,1,0
0.0,2,3,6,0,0,0,0
0.0,1,2,6,0,0,0,0
