AVG_PAYLOAD,N_SERVERS,N_USER_PORTS,N_ACK,N_SYN,N_FIN,N_PSH,N_RST
29.5,1,1,2,0,0,1,0
66.0,1,1,2,0,0,2,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
32.0,2,2,2,0,0,1,0
649.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
479.5,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
35.0,1,1,2,0,0,1,0
96.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
36.5,2,2,2,0,0,1,0
73.0,1,1,2,0,0,2,0
0.0,1,1,2,0,1,0,0
19.5,1,1,2,0,0,1,0
28.0,1,1,2,0,0,1,0
0.0,1,1,1,0,1,0,1
12.0,1,1,1,0,1,1,1
29.5,2,2,1,0,0,1,1
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
27.0,1,2,2,0,0,2,0
30.0,1,1,2,0,0,1,0
26.0,1,2,2,0,0,2,0
26.0,1,2,2,0,0,2,0
13.0,1,2,2,0,0,1,0
0.0,1,1,1,2,0,0,0
0.0,1,1,2,1,0,0,0
29.5,2,2,2,0,0,1,0
390.5,1,1,2,0,0,1,0
224.5,2,2,2,0,0,2,0
37.0,1,1,2,0,0,1,0
535.0,1,1,2,0,0,2,0
134.0,2,2,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
1109.0,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
201.0,1,1,2,0,0,1,0
96.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
17.5,2,2,2,0,0,1,0
15.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
703.5,1,1,2,0,0,2,0
197.5,1,1,2,0,0,2,0
96.0,1,1,2,0,0,2,0
0.0,1,1,0,0,0,0,2
0.0,1,1,0,0,0,0,2
36.5,2,2,1,0,0,1,1
29.5,2,2,2,0,1,1,0
33.0,2,2,2,0,1,1,0
0.0,2,2,2,0,0,0,0
33.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
17.5,1,1,2,0,0,1,0
31.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
31.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
33.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
0.0,2,2,2,0,1,0,1
0.0,2,2,2,0,1,0,0
29.5,2,2,2,0,1,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
31.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
35.0,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
27.0,1,2,2,0,0,2,0
0.0,2,3,1,1,0,0,0
0.0,1,2,1,2,0,0,0
0.0,1,1,1,2,0,0,0
0.0,1,2,1,1,0,0,0
390.5,1,2,2,0,0,1,0
390.5,1,1,2,1,0,1,0
0.0,1,2,2,1,0,0,0
649.0,1,2,2,0,0,0,0
1298.0,1,1,2,0,0,1,0
1071.0,1,2,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
421.0,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
0.0,1,2,2,0,0,0,0
0.0,1,1,2,0,0,0,0
0.0,1,2,2,0,1,0,0
86.0,1,1,2,0,0,2,0
783.0,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
686.0,1,2,2,0,0,2,0
1108.5,1,1,2,0,0,1,0
0.0,1,2,2,0,0,0,0
486.0,1,1,2,0,0,1,0
0.0,1,2,2,0,0,0,0
501.5,1,2,2,0,0,2,0
201.0,1,2,2,0,1,1,0
95.5,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
0.0,1,2,1,0,0,0,1
15.5,1,2,1,0,0,1,1
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
17.5,2,2,2,0,0,1,0
15.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
31.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
15.5,1,1,2,0,0,1,0
47.0,1,1,2,0,0,1,0
64.5,1,1,2,0,0,1,0
34.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
36.5,2,2,2,0,0,1,0
36.5,1,1,2,0,0,1,0
0.0,1,1,2,0,2,0,0
17.5,2,2,2,0,0,1,0
15.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
0.0,1,1,1,2,0,0,0
390.5,1,1,2,0,0,1,0
191.5,1,1,2,0,0,1,0
37.0,1,1,2,0,0,1,0
486.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
73.0,1,1,2,0,0,2,0
36.5,1,1,2,0,0,1,0
28.0,1,1,2,0,1,1,0
28.0,1,1,2,0,2,1,0
56.0,1,1,2,0,2,2,0
27.0,1,2,2,0,0,2,0
33.0,1,1,2,0,0,2,0
0.0,2,3,2,0,0,0,0
28.0,1,1,2,0,1,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
0.0,1,1,1,2,0,0,0
390.5,1,1,2,0,0,1,0
191.5,1,1,2,0,0,1,0
37.0,1,1,2,0,0,1,0
535.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
0.0,1,1,1,2,0,0,0
0.0,1,1,2,0,0,0,0
649.0,1,2,2,0,0,0,0
999.0,1,2,2,0,0,2,0
0.0,1,2,2,0,0,0,0
392.5,1,2,2,0,0,2,0
95.5,1,1,2,0,0,2,0
19.5,1,2,2,0,0,1,0
37.0,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
505.5,1,2,2,0,0,2,0
0.0,1,2,2,0,0,0,0
33.0,1,1,2,0,0,2,0
30.0,2,2,2,0,0,1,0
649.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
478.5,1,1,2,0,0,1,0
35.0,1,1,2,0,0,1,0
95.5,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
19.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
30.0,2,2,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
1127.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
115.5,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
37.0,1,1,2,0,0,2,0
17.5,2,2,2,0,0,1,0
15.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
36.5,2,2,2,0,0,1,0
36.5,1,1,2,0,0,1,0
17.5,2,2,2,0,0,1,0
15.5,1,1,2,0,0,1,0
28.0,1,1,2,0,1,1,0
0.0,1,1,2,0,0,0,0
30.0,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
1127.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
115.0,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
37.0,1,1,2,0,0,2,0
15.5,2,2,2,0,0,1,0
33.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
31.0,1,1,2,0,0,2,0
31.0,1,1,2,0,0,2,0
33.0,1,1,2,0,0,2,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
32.0,2,2,2,0,0,1,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
1128.0,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
35.0,1,1,2,0,0,1,0
96.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
35.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
30.0,1,1,2,0,0,1,0
678.5,2,2,2,0,0,1,0
29.5,2,2,2,0,0,1,0
19.5,2,2,2,0,0,1,0
33.0,2,2,2,0,0,1,0
479.0,1,1,2,0,0,1,0
649.0,2,2,2,0,0,0,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
35.0,1,1,2,0,0,1,0
96.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
17.5,1,1,2,0,0,1,0
19.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
31.0,1,1,2,0,0,2,0
31.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
679.0,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
1128.0,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
116.0,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
17.5,1,1,2,0,0,1,0
19.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
31.0,1,1,2,0,0,2,0
31.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
31.5,2,3,2,0,0,2,0
28.5,2,3,2,0,0,2,0
30.0,2,3,2,0,0,1,0
0.0,2,2,2,0,0,0,0
649.0,1,1,2,0,0,0,0
498.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
115.0,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
37.0,1,1,2,0,0,2,0
29.5,2,2,2,0,0,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
31.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
698.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
459.5,1,1,2,0,0,1,0
35.0,1,1,2,0,0,1,0
96.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
17.5,2,2,2,0,0,1,0
15.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
66.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
73.0,1,1,2,0,0,2,0
0.0,1,1,2,0,2,0,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
31.0,1,1,2,0,0,2,0
50.5,1,1,2,0,0,2,0
29.5,1,1,2,0,0,1,0
66.0,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
0.0,1,1,1,2,0,0,0
0.0,1,2,1,2,0,0,0
0.0,1,1,2,2,0,0,0
0.0,1,2,2,2,0,0,0
0.0,1,2,2,2,0,0,0
390.5,1,1,2,0,0,1,0
390.5,1,2,2,0,0,1,0
191.5,1,2,2,0,0,1,0
191.5,1,2,2,0,0,1,0
86.0,1,1,2,0,0,2,0
37.0,1,1,2,0,0,1,0
501.5,1,1,2,0,0,2,0
486.0,1,2,2,0,0,1,0
649.0,1,2,2,0,0,0,0
649.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
609.0,1,1,2,0,0,1,0
201.0,1,1,2,0,0,1,0
96.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
0.0,2,2,2,0,1,0,0
0.0,1,2,1,1,1,0,0
0.0,1,2,2,1,0,0,0
0.0,1,1,2,2,0,0,0
390.5,1,1,2,0,0,1,0
390.5,1,1,2,0,0,1,0
390.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
191.5,1,1,2,0,0,1,0
523.0,1,1,2,0,0,2,0
183.0,1,1,2,0,0,2,0
1298.0,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
1108.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
201.0,1,1,2,0,0,1,0
96.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
29.5,2,2,2,0,0,1,0
33.0,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
32.0,2,2,2,0,0,1,0
0.0,1,2,1,1,0,0,0
0.0,1,1,2,1,0,0,0
390.5,1,1,2,0,0,1,0
191.5,1,1,2,0,0,1,0
86.0,1,1,2,0,0,2,0
501.5,1,1,2,0,0,2,0
1298.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
1257.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
201.0,1,1,2,0,0,1,0
95.5,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
19.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,2,0
29.5,1,1,2,0,0,1,0
33.0,1,1,2,0,0,1,0
30.0,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
668.5,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
1127.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
115.0,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
17.5,1,1,2,0,0,1,0
19.5,1,1,2,0,0,1,0
17.5,2,2,2,0,0,1,0
15.5,1,1,2,0,0,1,0
36.5,1,1,1,0,0,1,1
33.0,1,1,2,0,0,2,0
32.0,2,2,2,0,0,1,0
649.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
19.5,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
479.0,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
35.0,1,1,2,0,0,1,0
96.0,1,1,2,0,0,2,0
19.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
703.5,1,1,2,0,0,2,0
197.5,1,1,2,0,0,2,0
0.0,1,1,0,0,0,0,2
0.0,1,1,0,0,0,0,2
33.0,1,1,2,0,0,2,0
15.5,1,1,2,0,0,1,0
27.0,1,2,2,0,0,2,0
26.0,1,2,2,0,0,2,0
28.5,2,3,2,0,0,2,0
17.5,1,1,2,0,0,1,0
17.5,2,3,2,0,0,1,0
0.0,2,3,2,0,0,0,0
0.0,2,3,2,0,0,0,0
30.0,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
1127.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
115.0,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
37.0,1,1,2,0,0,2,0
29.5,2,2,2,0,0,1,0
33.0,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
16.5,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
30.0,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
19.5,1,1,2,0,0,1,0
1127.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
115.0,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
37.0,1,1,2,0,0,2,0
29.5,2,2,2,0,0,1,0
33.0,1,1,2,0,0,1,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
30.0,1,1,2,0,0,1,0
649.0,1,1,2,0,0,0,0
668.5,1,1,2,0,0,1,0
479.0,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
649.0,1,1,2,0,0,0,0
115.5,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
37.0,1,1,2,0,0,2,0
17.5,2,2,2,0,0,1,0
15.5,1,1,2,0,0,1,0
62.5,1,1,2,0,0,2,0
17.5,1,1,2,0,0,1,0
15.5,1,1,2,0,0,1,0
0.0,2,2,1,1,0,0,0
0.0,1,1,2,1,0,0,0
258.5,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
722.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
40.0,1,1,2,0,0,1,0
143.5,1,1,2,0,0,1,0
143.5,1,1,2,0,0,1,0
144.5,1,1,2,0,0,1,0
275.0,1,1,2,0,0,1,0
912.0,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
486.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
175.5,1,1,2,0,0,1,0
592.5,1,1,2,0,0,1,0
835.5,1,1,2,0,0,1,0
302.5,1,1,2,0,0,1,0
0.0,2,2,1,1,0,0,0
0.0,1,1,2,1,0,0,0
258.5,1,1,2,0,0,1,0
1298.0,1,1,2,0,0,1,0
771.0,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
32.0,1,1,2,0,0,1,0
127.0,1,1,2,0,0,1,0
385.0,1,1,2,0,0,1,0
30.0,2,2,2,0,0,1,0
668.5,1,1,2,0,0,1,0
19.5,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,0,0
1298.0,1,1,2,0,0,1,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
459.5,1,1,2,0,0,1,0
115.0,1,1,2,0,0,2,0
35.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
37.0,1,1,2,0,0,2,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,2,0,0
0.0,2,2,1,1,0,0,0
0.0,2,2,1,2,0,0,0
0.0,1,1,2,1,0,0,0
258.5,2,2,2,0,0,1,0
258.5,1,1,2,0,0,1,0
649.0,2,2,2,0,0,0,0
1121.5,1,1,2,0,0,2,0
1024.0,1,1,2,0,0,1,0
1024.0,1,1,2,0,0,1,0
218.0,2,2,2,0,0,1,0
0.0,2,2,2,0,0,0,0
0.0,1,1,2,0,0,0,0
0.0,1,1,2,0,0,0,0
64.0,2,2,2,0,0,2,0
0.0,2,2,2,0,0,0,0
638.5,2,2,2,0,0,2,0
0.0,2,2,2,0,0,0,0
1018.5,2,2,2,0,0,2,0
