fpr,tpr,threshold
0.0,0.0,inf
0.009724473257698542,0.0,17.0
0.017828200972447326,0.0,15.0
0.017828200972447326,0.0070052539404553416,13.0
0.02106969205834684,0.19264448336252188,12.0
0.02593192868719611,0.19264448336252188,11.0
0.029173419773095625,0.19439579684763572,10.0
0.03079416531604538,0.1978984238178634,8.0
0.03565640194489465,0.1978984238178634,7.0
0.04538087520259319,0.20140105078809106,5.0
0.050243111831442464,0.20665499124343256,4.0
0.05672609400324149,0.21541155866900175,3.0
0.06645056726094004,0.23117338003502627,2.0
0.12155591572123177,0.27845884413309985,1.0
1.0,1.0,0.0
