fpr,tpr,threshold
0.0,0.0,inf
0.014705882352941176,0.0,69.0
0.014705882352941176,0.1559633027522936,57.0
0.014705882352941176,0.1651376146788991,51.0
0.0196078431372549,0.1651376146788991,50.0
0.0196078431372549,0.1834862385321101,45.0
0.0196078431372549,0.1926605504587156,42.0
0.029411764705882353,0.1926605504587156,38.0
0.03431372549019608,0.2018348623853211,37.0
0.03431372549019608,0.20642201834862386,35.0
0.0392156862745098,0.20642201834862386,33.0
0.0392156862745098,0.21100917431192662,32.0
0.04411764705882353,0.21100917431192662,29.0
0.04411764705882353,0.24311926605504589,16.0
0.05392156862745098,0.24311926605504589,11.0
0.05392156862745098,0.24770642201834864,5.0
0.05392156862745098,0.26605504587155965,4.0
0.06862745098039216,0.2798165137614679,3.0
0.0784313725490196,0.30275229357798167,2.0
0.08823529411764706,0.3165137614678899,1.0
1.0,1.0,0.0
