fpr,tpr,threshold
0.0,0.0,inf
0.07042253521126761,0.0,89.0
0.08450704225352113,0.0,79.0
0.08450704225352113,0.255,74.0
0.0892018779342723,0.255,59.0
0.0892018779342723,0.27,56.0
0.09389671361502347,0.27,55.0
0.09389671361502347,0.275,54.0
0.107981220657277,0.275,42.0
0.107981220657277,0.285,40.0
0.107981220657277,0.295,27.0
0.11267605633802817,0.3,26.0
0.11267605633802817,0.31,24.0
0.12206572769953052,0.31,18.0
0.12206572769953052,0.32,13.0
0.13615023474178403,0.32,5.0
0.15023474178403756,0.335,4.0
0.1596244131455399,0.345,3.0
0.17370892018779344,0.345,2.0
0.18309859154929578,0.35,1.0
1.0,1.0,0.0
