fpr,tpr,threshold
0.0,0.0,inf
0.02,0.36,1.0
0.02,0.38,0.7804878048780488
0.03,0.38,0.7575757575757576
0.03,0.42,0.6898395721925134
0.07,0.48,0.6666666666666666
0.07,0.49,0.6504065040650406
0.08,0.49,0.6363636363636364
0.08,0.51,0.6097560975609756
0.09,0.51,0.6060606060606061
0.09,0.55,0.5040650406504065
0.11,0.56,0.5
0.11,0.57,0.4926829268292683
0.11,0.59,0.4878048780487805
0.11,0.61,0.4634146341463415
0.11,0.63,0.44390243902439025
0.12,0.63,0.42424242424242425
0.12,0.64,0.4065040650406504
0.13,0.64,0.4
0.13,0.65,0.3983739837398374
0.15,0.65,0.3939393939393939
0.15,0.68,0.37073170731707317
0.16,0.68,0.36363636363636365
0.18,0.68,0.3515151515151515
0.18,0.7,0.33658536585365856
0.41,0.72,0.3333333333333333
0.41,0.73,0.3170731707317073
0.42,0.73,0.30303030303030304
0.42,0.74,0.2926829268292683
0.45,0.74,0.24242424242424243
0.45,0.75,0.23577235772357724
0.47,0.75,0.2222222222222222
0.47,0.76,0.2
0.49,0.76,0.18787878787878787
0.51,0.76,0.15151515151515152
0.51,0.78,0.12195121951219512
0.53,0.78,0.09090909090909091
0.55,0.78,0.05454545454545454
0.56,0.78,0.04040404040404041
0.56,0.79,0.024390243902439025
0.57,0.79,0.024242424242424242
1.0,1.0,0.0
