fpr,tpr,threshold
0.0,0.0,inf
0.009900990099009901,0.0,0.7871447358424738
0.009900990099009901,0.009900990099009901,0.7545949355855422
0.0297029702970297,0.009900990099009901,0.7319247711004936
0.0297029702970297,0.0297029702970297,0.7260401826487377
0.039603960396039604,0.0297029702970297,0.7123748996784751
0.039603960396039604,0.039603960396039604,0.7073644946990713
0.0594059405940594,0.039603960396039604,0.6983203518067718
0.0594059405940594,0.04950495049504951,0.6917757284925846
0.06930693069306931,0.04950495049504951,0.6905135725770696
0.06930693069306931,0.06930693069306931,0.6898981293096188
0.07920792079207921,0.06930693069306931,0.6887367247774496
0.07920792079207921,0.07920792079207921,0.6879442535765812
0.0891089108910891,0.07920792079207921,0.6874632201112337
0.0891089108910891,0.0891089108910891,0.6867760585420113
0.1485148514851485,0.0891089108910891,0.6782798007612111
0.1485148514851485,0.09900990099009901,0.67781946749676
0.15841584158415842,0.09900990099009901,0.6774904522483346
0.15841584158415842,0.10891089108910891,0.6727812694305537
0.1782178217821782,0.10891089108910891,0.6721445491164973
0.1782178217821782,0.12871287128712872,0.6688796770905943
0.18811881188118812,0.12871287128712872,0.6678180903823719
0.18811881188118812,0.13861386138613863,0.6665818899818333
0.2376237623762376,0.13861386138613863,0.6619049132903789
0.2376237623762376,0.1485148514851485,0.6603226960022505
0.24752475247524752,0.1485148514851485,0.6601658094220662
0.24752475247524752,0.15841584158415842,0.6582324163898512
0.27722772277227725,0.15841584158415842,0.6569956077530011
0.27722772277227725,0.18811881188118812,0.653209476820216
0.297029702970297,0.18811881188118812,0.6526013418898922
0.297029702970297,0.21782178217821782,0.6508313783108541
0.31683168316831684,0.21782178217821782,0.6499850105260048
0.31683168316831684,0.22772277227722773,0.6493958215387435
0.32673267326732675,0.22772277227722773,0.6485834477161632
0.32673267326732675,0.2376237623762376,0.6484610245211665
0.33663366336633666,0.2376237623762376,0.6478605227935338
0.33663366336633666,0.297029702970297,0.6422266848729303
0.36633663366336633,0.297029702970297,0.6413154029354449
0.36633663366336633,0.31683168316831684,0.6407320446809126
0.37623762376237624,0.31683168316831684,0.6396309960552692
0.37623762376237624,0.37623762376237624,0.637845333102206
0.39603960396039606,0.37623762376237624,0.6374242766304488
0.39603960396039606,0.38613861386138615,0.637119155329634
0.40594059405940597,0.38613861386138615,0.636961453684285
0.40594059405940597,0.4158415841584158,0.6351521639377579
0.4158415841584158,0.4158415841584158,0.6350143224612277
0.4158415841584158,0.43564356435643564,0.6349928938081236
0.45544554455445546,0.43564356435643564,0.6334543484562859
0.45544554455445546,0.45544554455445546,0.6317991481271181
0.46534653465346537,0.45544554455445546,0.6311654020727555
0.46534653465346537,0.46534653465346537,0.6309477609322542
0.4752475247524752,0.46534653465346537,0.6307254668996742
0.4752475247524752,0.48514851485148514,0.6301228937442046
0.49504950495049505,0.48514851485148514,0.6293279310681568
0.49504950495049505,0.49504950495049505,0.6286089291044222
0.5544554455445545,0.49504950495049505,0.6251987618922232
0.5544554455445545,0.504950495049505,0.6245779761728273
0.5643564356435643,0.504950495049505,0.6241395335310937
0.5643564356435643,0.5346534653465347,0.6215029931617297
0.594059405940594,0.5346534653465347,0.6211849691471562
0.594059405940594,0.5643564356435643,0.6204941213308618
0.6039603960396039,0.5643564356435643,0.6203294981462782
0.6039603960396039,0.594059405940594,0.6182627517862399
0.6237623762376238,0.594059405940594,0.6179526924400849
0.6237623762376238,0.6039603960396039,0.6173720680892866
0.6435643564356436,0.6039603960396039,0.6166366171723339
0.6435643564356436,0.6633663366336634,0.6117886817395347
0.6534653465346535,0.6633663366336634,0.6110162056543627
0.6534653465346535,0.6831683168316832,0.6097017894204289
0.6831683168316832,0.6831683168316832,0.6082809945033326
0.6831683168316832,0.693069306930693,0.6072806072296881
0.693069306930693,0.693069306930693,0.6062518272570122
0.693069306930693,0.7029702970297029,0.6058895184400637
0.7029702970297029,0.7029702970297029,0.6053924238507382
0.7029702970297029,0.7128712871287128,0.6047292036039075
0.7227722772277227,0.7128712871287128,0.6045466267112327
0.7227722772277227,0.7425742574257426,0.6021941582770403
0.7326732673267327,0.7425742574257426,0.6018169508273838
0.7326732673267327,0.7623762376237624,0.5999873733709407
0.7425742574257426,0.7623762376237624,0.5999648414991442
0.7425742574257426,0.7722772277227723,0.5996865395615685
0.7524752475247525,0.7722772277227723,0.599379940271509
0.7524752475247525,0.8118811881188119,0.5959079370534447
0.7821782178217822,0.8118811881188119,0.5948556583287234
0.7821782178217822,0.8217821782178217,0.5945909245183768
0.7920792079207921,0.8217821782178217,0.5916665426620847
0.7920792079207921,0.8316831683168316,0.5909713983996375
0.801980198019802,0.8316831683168316,0.5904773671382323
0.801980198019802,0.8415841584158416,0.589447053863177
0.8613861386138614,0.8415841584158416,0.5857043295825674
0.8613861386138614,0.8613861386138614,0.5830813505319414
0.8910891089108911,0.8613861386138614,0.5800760683856019
0.8910891089108911,0.8811881188118812,0.5777937098886073
0.900990099009901,0.8811881188118812,0.5731920075814487
0.900990099009901,0.9207920792079208,0.5681515684664384
0.9108910891089109,0.9207920792079208,0.5681371382844156
0.9108910891089109,0.9405940594059405,0.5674924784839531
0.9306930693069307,0.9405940594059405,0.5628355421324628
0.9306930693069307,0.9702970297029703,0.562306370074865
0.9405940594059405,0.9702970297029703,0.5614174094267378
0.9405940594059405,0.9900990099009901,0.5563009778160836
0.9702970297029703,0.9900990099009901,0.5291081580528507
0.9702970297029703,1.0,0.5265519366012318
1.0,1.0,0.5020302160143615
