fpr,tpr,threshold
0.0,0.0,inf
0.009900990099009901,0.0,497.5799225502294
0.0297029702970297,0.0,484.2121903792494
0.0297029702970297,0.009900990099009901,480.6433786169155
0.039603960396039604,0.009900990099009901,464.6658463636113
0.039603960396039604,0.0297029702970297,459.0777110880775
0.04950495049504951,0.0297029702970297,453.0408781620435
0.04950495049504951,0.039603960396039604,447.447542721865
0.07920792079207921,0.039603960396039604,442.41153150266115
0.07920792079207921,0.06930693069306931,440.39155468976884
0.0891089108910891,0.06930693069306931,440.1667439686721
0.0891089108910891,0.07920792079207921,439.3126904710793
0.13861386138613863,0.07920792079207921,432.846486498889
0.13861386138613863,0.0891089108910891,431.9760112815755
0.15841584158415842,0.0891089108910891,429.3452059307677
0.15841584158415842,0.09900990099009901,428.77253188887323
0.21782178217821782,0.09900990099009901,423.7032711203024
0.21782178217821782,0.1188118811881188,421.9693235930166
0.22772277227722773,0.1188118811881188,421.40116703065956
0.22772277227722773,0.1485148514851485,420.3330454600258
0.2871287128712871,0.1485148514851485,416.2074360168042
0.2871287128712871,0.15841584158415842,414.9030123929231
0.31683168316831684,0.15841584158415842,414.3599244237278
0.31683168316831684,0.22772277227722773,410.58997968402844
0.33663366336633666,0.22772277227722773,410.1829699084023
0.33663366336633666,0.24752475247524752,409.6386393070534
0.3465346534653465,0.24752475247524752,409.3610892447683
0.3465346534653465,0.25742574257425743,409.2416660571751
0.40594059405940597,0.25742574257425743,406.3346194067329
0.40594059405940597,0.26732673267326734,405.99989128283187
0.43564356435643564,0.26732673267326734,405.3864491882151
0.43564356435643564,0.297029702970297,404.1506824614265
0.44554455445544555,0.297029702970297,403.9097464732461
0.44554455445544555,0.31683168316831684,403.72374616867404
0.48514851485148514,0.31683168316831684,402.66831220768296
0.48514851485148514,0.33663366336633666,401.9689463859259
0.5148514851485149,0.33663366336633666,400.85205133856545
0.5148514851485149,0.3465346534653465,400.7653103276048
0.5247524752475248,0.3465346534653465,400.68935048405837
0.5247524752475248,0.3564356435643564,400.14971679971177
0.5346534653465347,0.3564356435643564,399.6986402884097
0.5346534653465347,0.36633663366336633,399.52131493642173
0.5544554455445545,0.36633663366336633,398.8958755461081
0.5544554455445545,0.37623762376237624,398.73747527091564
0.5643564356435643,0.37623762376237624,398.12875377008913
0.5643564356435643,0.40594059405940597,397.33898848151864
0.5841584158415841,0.40594059405940597,397.17320156526307
0.5841584158415841,0.44554455445544555,395.32191470410214
0.594059405940594,0.44554455445544555,394.9776116844394
0.594059405940594,0.4752475247524752,394.7080003310639
0.6039603960396039,0.4752475247524752,394.1169379083528
0.6039603960396039,0.49504950495049505,393.55036499962597
0.6138613861386139,0.49504950495049505,393.01905812374946
0.6138613861386139,0.504950495049505,392.88611181009003
0.6336633663366337,0.504950495049505,391.49562952796646
0.6336633663366337,0.5148514851485149,391.32177389342473
0.6435643564356436,0.5148514851485149,390.61805032596476
0.6435643564356436,0.5445544554455446,389.7749807315403
0.6732673267326733,0.5445544554455446,388.24747661167777
0.6732673267326733,0.6237623762376238,384.18228004087166
0.6831683168316832,0.6237623762376238,384.0545087597533
0.6831683168316832,0.6336633663366337,382.7014395760485
0.693069306930693,0.6336633663366337,382.5450561963602
0.693069306930693,0.6534653465346535,381.740420028124
0.7029702970297029,0.6534653465346535,381.62659817880984
0.7029702970297029,0.6732673267326733,381.28385523324636
0.7128712871287128,0.6732673267326733,380.64582426082086
0.7128712871287128,0.7029702970297029,380.11772653371077
0.7227722772277227,0.7029702970297029,380.11652715331644
0.7227722772277227,0.7227722772277227,379.9380622355663
0.7524752475247525,0.7227722772277227,378.26912392426345
0.7524752475247525,0.7524752475247525,377.00637043458187
0.7821782178217822,0.7524752475247525,375.14773789777513
0.7821782178217822,0.7821782178217822,374.191063410844
0.7920792079207921,0.7821782178217822,373.09783990948074
0.7920792079207921,0.7920792079207921,371.86229831688894
0.801980198019802,0.7920792079207921,371.5067065092466
0.801980198019802,0.8118811881188119,370.7460040033607
0.8217821782178217,0.8118811881188119,369.1290498705578
0.8217821782178217,0.8217821782178217,369.0123417126251
0.8415841584158416,0.8217821782178217,367.96031364004875
0.8415841584158416,0.8316831683168316,367.72120151108265
0.8613861386138614,0.8316831683168316,366.3151605498907
0.8613861386138614,0.8712871287128713,364.10330934733804
0.8910891089108911,0.8712871287128713,360.60277097556695
0.8910891089108911,0.8811881188118812,360.4182408319663
0.900990099009901,0.8811881188118812,360.21841710981937
0.900990099009901,0.8910891089108911,360.04921325912045
0.9108910891089109,0.8910891089108911,359.8113137391582
0.9108910891089109,0.9207920792079208,356.6454761142767
0.9207920792079208,0.9207920792079208,355.56437498556113
0.9207920792079208,0.9702970297029703,350.16726478165447
0.9306930693069307,0.9702970297029703,350.111454173678
0.9306930693069307,0.9900990099009901,345.99083882177524
0.9702970297029703,0.9900990099009901,329.3219191574778
0.9702970297029703,1.0,327.4174362308113
1.0,1.0,314.07017750806955
