fpr,tpr,threshold
0.0,0.0,inf
0.025806451612903226,0.0,190.0
0.025806451612903226,0.13564668769716087,150.0
0.025806451612903226,0.138801261829653,134.0
0.02903225806451613,0.138801261829653,115.0
0.02903225806451613,0.14826498422712933,52.0
0.035483870967741936,0.14826498422712933,42.0
0.07419354838709677,0.14826498422712933,27.0
0.07419354838709677,0.2555205047318612,23.0
0.07419354838709677,0.2586750788643533,19.0
0.08064516129032258,0.2586750788643533,16.0
0.08064516129032258,0.26498422712933756,9.0
0.1870967741935484,0.26498422712933756,7.0
0.1870967741935484,0.31230283911671924,6.0
0.1870967741935484,0.3186119873817035,4.0
0.19032258064516128,0.3217665615141956,3.0
0.2032258064516129,0.3280757097791798,2.0
0.2064516129032258,0.3280757097791798,1.0
1.0,1.0,0.0
