fpr,tpr,threshold
0.0,0.0,inf
0.003003003003003003,0.0,13.0
0.012012012012012012,0.0,12.0
0.018018018018018018,0.00946372239747634,10.0
0.018018018018018018,0.01892744479495268,9.0
0.024024024024024024,0.0473186119873817,8.0
0.024024024024024024,0.06309148264984227,7.0
0.02702702702702703,0.08832807570977919,6.0
0.03003003003003003,0.10725552050473186,5.0
0.03903903903903904,0.15772870662460567,4.0
0.15615615615615616,0.2744479495268139,3.0
0.2672672672672673,0.43217665615141954,2.0
0.36036036036036034,0.5047318611987381,1.0
1.0,1.0,0.0
