fpr,tpr,threshold
0.0,0.0,inf
0.14,0.5,1.0
0.15,0.5,0.9302325581395349
0.15,0.54,0.7297297297297297
0.19,0.54,0.5581395348837209
0.19,0.55,0.556390977443609
0.19,0.57,0.5405405405405406
0.23,0.57,0.37209302325581395
0.23,0.61,0.32432432432432434
0.24,0.61,0.31976744186046513
0.24,0.62,0.2702702702702703
0.26,0.62,0.23837209302325582
0.26,0.64,0.17567567567567569
0.27,0.64,0.1511627906976744
0.27,0.66,0.05405405405405406
0.27,0.67,0.04054054054054054
0.29,0.67,0.03488372093023256
0.3,0.67,0.011627906976744186
1.0,1.0,0.0
