fpr,tpr,threshold
0.0,0.0,inf
0.04950495049504951,0.43,1.0
0.0594059405940594,0.43,0.99
0.0594059405940594,0.45,0.94
0.06930693069306931,0.45,0.82
0.06930693069306931,0.49,0.71
0.06930693069306931,0.52,0.66
0.06930693069306931,0.54,0.6533333333333333
0.06930693069306931,0.56,0.58
0.0891089108910891,0.56,0.5533333333333333
0.0891089108910891,0.57,0.54
0.09900990099009901,0.58,0.5333333333333333
0.1188118811881188,0.58,0.52
0.12871287128712872,0.59,0.51
0.3069306930693069,0.68,0.5
0.3069306930693069,0.7,0.47
0.32673267326732675,0.7,0.46
0.32673267326732675,0.72,0.38666666666666666
0.33663366336633666,0.73,0.38
0.33663366336633666,0.76,0.31333333333333335
0.3564356435643564,0.77,0.28
0.37623762376237624,0.77,0.26666666666666666
0.37623762376237624,0.79,0.24666666666666667
0.38613861386138615,0.79,0.24
0.38613861386138615,0.8,0.2
0.45544554455445546,0.8,0.12
0.45544554455445546,0.81,0.1
0.504950495049505,0.81,0.03
1.0,1.0,0.0
