fpr,tpr,threshold
0.0,0.0,inf
0.0,0.36,1.0
0.01,0.36,0.9411764705882353
0.01,0.38,0.7804878048780488
0.02,0.38,0.775
0.02,0.42,0.6898395721925134
0.09,0.48,0.6666666666666666
0.09,0.5,0.6341463414634146
0.1,0.5,0.6333333333333333
0.1,0.51,0.6097560975609756
0.12,0.51,0.5916666666666667
0.12,0.53,0.5447154471544715
0.13,0.53,0.5416666666666666
0.13,0.54,0.5365853658536586
0.14,0.54,0.5083333333333333
0.14,0.57,0.4926829268292683
0.14,0.59,0.4878048780487805
0.14,0.61,0.4634146341463415
0.14,0.63,0.44390243902439025
0.15,0.63,0.44166666666666665
0.15,0.69,0.34959349593495936
0.16,0.69,0.3416666666666667
0.16,0.7,0.33658536585365856
0.34,0.72,0.3333333333333333
0.35,0.72,0.325
0.35,0.74,0.2926829268292683
0.37,0.74,0.28368794326241137
0.39,0.74,0.2833333333333333
0.41,0.74,0.26666666666666666
0.43,0.74,0.25
0.44,0.74,0.24166666666666667
0.44,0.75,0.23577235772357724
0.45,0.75,0.23333333333333334
0.46,0.76,0.2
0.47,0.76,0.15833333333333333
0.47,0.77,0.14634146341463414
0.48,0.77,0.13
0.48,0.78,0.12195121951219512
0.5,0.78,0.115
0.52,0.78,0.095
0.56,0.78,0.03
0.56,0.79,0.024390243902439025
1.0,1.0,0.0
