fpr,tpr,threshold
0.0,0.0,inf
0.009900990099009901,0.0,5.283433093926217
0.009900990099009901,0.0297029702970297,4.651444167593038
0.06930693069306931,0.0297029702970297,4.482176043601745
0.06930693069306931,0.039603960396039604,4.4412292797401856
0.07920792079207921,0.039603960396039604,4.412646757116836
0.07920792079207921,0.04950495049504951,4.364582344224652
0.0891089108910891,0.04950495049504951,4.323318565268172
0.0891089108910891,0.07920792079207921,4.2623212183892285
0.10891089108910891,0.07920792079207921,4.249199538512523
0.10891089108910891,0.0891089108910891,4.242664504163854
0.1485148514851485,0.0891089108910891,4.233381046740399
0.1485148514851485,0.09900990099009901,4.218124783262927
0.15841584158415842,0.09900990099009901,4.199875394563732
0.15841584158415842,0.1485148514851485,4.188358188588861
0.16831683168316833,0.1485148514851485,4.168006291567001
0.16831683168316833,0.15841584158415842,4.16403461245443
0.1782178217821782,0.15841584158415842,4.149430022015987
0.1782178217821782,0.18811881188118812,4.124258569923562
0.18811881188118812,0.18811881188118812,4.119778943552708
0.18811881188118812,0.21782178217821782,4.072641704455141
0.2079207920792079,0.21782178217821782,4.066864458227763
0.2079207920792079,0.2376237623762376,4.051559471663742
0.21782178217821782,0.2376237623762376,4.037579782401559
0.21782178217821782,0.24752475247524752,4.034033083148645
0.22772277227722773,0.24752475247524752,4.033812140500576
0.22772277227722773,0.27722772277227725,4.025519632534012
0.24752475247524752,0.27722772277227725,4.011557827787921
0.24752475247524752,0.36633663366336633,3.962204476952895
0.25742574257425743,0.36633663366336633,3.958000869219133
0.25742574257425743,0.37623762376237624,3.9545972052049505
0.26732673267326734,0.37623762376237624,3.950901192440024
0.26732673267326734,0.40594059405940597,3.9463476110155136
0.27722772277227725,0.40594059405940597,3.9461990324900618
0.27722772277227725,0.43564356435643564,3.9406594270342916
0.31683168316831684,0.43564356435643564,3.919286997764113
0.31683168316831684,0.44554455445544555,3.911718484529176
0.3564356435643564,0.44554455445544555,3.8987787722471663
0.3564356435643564,0.5247524752475248,3.8610280423760677
0.38613861386138615,0.5247524752475248,3.85577202241551
0.38613861386138615,0.5346534653465347,3.8553667677092553
0.40594059405940597,0.5346534653465347,3.846132823295005
0.40594059405940597,0.5742574257425742,3.814821393797206
0.44554455445544555,0.5742574257425742,3.803053361027389
0.44554455445544555,0.5841584158415841,3.797495272840239
0.45544554455445546,0.5841584158415841,3.790870842360505
0.45544554455445546,0.594059405940594,3.7907977838219242
0.46534653465346537,0.594059405940594,3.787636800403478
0.46534653465346537,0.6237623762376238,3.743680186515718
0.48514851485148514,0.6237623762376238,3.7316094988090347
0.48514851485148514,0.6831683168316832,3.6929364112649985
0.49504950495049505,0.6831683168316832,3.6917684120523218
0.49504950495049505,0.7128712871287128,3.6883980160982497
0.504950495049505,0.7128712871287128,3.679953856058752
0.504950495049505,0.7524752475247525,3.6554701407740025
0.5148514851485149,0.7524752475247525,3.648771769853431
0.5148514851485149,0.7920792079207921,3.6341768068238145
0.5445544554455446,0.7920792079207921,3.6040026903722646
0.5445544554455446,0.801980198019802,3.5889164577056865
0.5544554455445545,0.801980198019802,3.5878660988662303
0.5544554455445545,0.8217821782178217,3.565303669968688
0.5841584158415841,0.8217821782178217,3.558779490123647
0.5841584158415841,0.8415841584158416,3.5513961847638806
0.594059405940594,0.8415841584158416,3.548873987713274
0.594059405940594,0.8514851485148515,3.543755392357837
0.6336633663366337,0.8514851485148515,3.5308256945247605
0.6336633663366337,0.8613861386138614,3.5246600868470654
0.6633663366336634,0.8613861386138614,3.5116068695497367
0.6633663366336634,0.8712871287128713,3.505747243423281
0.7029702970297029,0.8712871287128713,3.4916260354420667
0.7029702970297029,0.8910891089108911,3.4899149927610402
0.7821782178217822,0.8910891089108911,3.412194563261829
0.7821782178217822,0.900990099009901,3.407750827236205
0.801980198019802,0.900990099009901,3.391568882757789
0.801980198019802,0.9108910891089109,3.389611067622498
0.8118811881188119,0.9108910891089109,3.3717807363612806
0.8118811881188119,0.9207920792079208,3.363975401446771
0.8217821782178217,0.9207920792079208,3.3554539839013615
0.8217821782178217,0.9306930693069307,3.338499189553853
0.8514851485148515,0.9306930693069307,3.334512981993091
0.8514851485148515,0.9405940594059405,3.326829875528522
0.9801980198019802,0.9405940594059405,3.078522599905073
0.9801980198019802,1.0,3.001784736095751
1.0,1.0,2.958098131011793
