fpr,tpr,threshold
0.0,0.0,inf
0.009900990099009901,0.0,0.8067630919511368
0.009900990099009901,0.009900990099009901,0.7545949355855422
0.019801980198019802,0.009900990099009901,0.7314275832032158
0.019801980198019802,0.0297029702970297,0.7260401826487377
0.04950495049504951,0.0297029702970297,0.707462423227065
0.04950495049504951,0.039603960396039604,0.7073644946990713
0.07920792079207921,0.039603960396039604,0.6968031265972863
0.07920792079207921,0.0891089108910891,0.6867760585420113
0.09900990099009901,0.0891089108910891,0.6800699542147728
0.09900990099009901,0.09900990099009901,0.67781946749676
0.10891089108910891,0.09900990099009901,0.6761070660836044
0.10891089108910891,0.10891089108910891,0.6727812694305537
0.13861386138613863,0.10891089108910891,0.671474940185813
0.13861386138613863,0.1188118811881188,0.6692888749044921
0.1485148514851485,0.1188118811881188,0.6690805091061625
0.1485148514851485,0.12871287128712872,0.6688796770905943
0.15841584158415842,0.12871287128712872,0.6678577094952398
0.15841584158415842,0.13861386138613863,0.6665818899818333
0.18811881188118812,0.13861386138613863,0.6627338458949729
0.18811881188118812,0.16831683168316833,0.6559095863610027
0.19801980198019803,0.16831683168316833,0.6555822592770446
0.19801980198019803,0.1782178217821782,0.6550303455967756
0.21782178217821782,0.1782178217821782,0.6538147667197654
0.21782178217821782,0.18811881188118812,0.653209476820216
0.22772277227722773,0.18811881188118812,0.6520792723838247
0.22772277227722773,0.21782178217821782,0.6508313783108541
0.2376237623762376,0.21782178217821782,0.6501259677523157
0.2376237623762376,0.25742574257425743,0.6474511423498522
0.26732673267326734,0.25742574257425743,0.646891235532453
0.26732673267326734,0.27722772277227725,0.6450223588228763
0.2871287128712871,0.27722772277227725,0.6444816223500982
0.2871287128712871,0.297029702970297,0.6422266848729303
0.297029702970297,0.297029702970297,0.6421710401754585
0.297029702970297,0.31683168316831684,0.6407320446809126
0.3069306930693069,0.31683168316831684,0.6400969061811488
0.3069306930693069,0.3465346534653465,0.6391847742214765
0.31683168316831684,0.3465346534653465,0.63905559040384
0.31683168316831684,0.3564356435643564,0.6384768474094431
0.32673267326732675,0.3564356435643564,0.6383243649364243
0.32673267326732675,0.37623762376237624,0.637845333102206
0.33663366336633666,0.37623762376237624,0.6376832956415754
0.33663366336633666,0.38613861386138615,0.637119155329634
0.3465346534653465,0.38613861386138615,0.6368236741020901
0.3465346534653465,0.43564356435643564,0.6349928938081236
0.38613861386138615,0.43564356435643564,0.6322967877682896
0.38613861386138615,0.46534653465346537,0.6309477609322542
0.39603960396039606,0.46534653465346537,0.6308037019946634
0.39603960396039606,0.4752475247524752,0.6303324333021099
0.40594059405940597,0.4752475247524752,0.630271281441961
0.40594059405940597,0.49504950495049505,0.6286089291044222
0.4158415841584158,0.49504950495049505,0.627709674277215
0.4158415841584158,0.5148514851485149,0.6239111470103978
0.42574257425742573,0.5148514851485149,0.6229469727053755
0.42574257425742573,0.5346534653465347,0.6215029931617297
0.43564356435643564,0.5346534653465347,0.6209894221086684
0.43564356435643564,0.5841584158415841,0.619666417124355
0.44554455445544555,0.5841584158415841,0.6190938226832611
0.44554455445544555,0.594059405940594,0.6182627517862399
0.46534653465346537,0.594059405940594,0.6173892269201062
0.46534653465346537,0.6039603960396039,0.6173720680892866
0.4752475247524752,0.6039603960396039,0.6154205076108119
0.4752475247524752,0.6237623762376238,0.6145955780470058
0.504950495049505,0.6237623762376238,0.6137670475956335
0.504950495049505,0.6831683168316832,0.6097017894204289
0.5148514851485149,0.6831683168316832,0.6081901595602341
0.5148514851485149,0.693069306930693,0.6072806072296881
0.5247524752475248,0.693069306930693,0.6072164459065239
0.5247524752475248,0.7227722772277227,0.6042427534388364
0.5643564356435643,0.7227722772277227,0.6032078498422437
0.5643564356435643,0.7425742574257426,0.6021941582770403
0.5841584158415841,0.7425742574257426,0.6004847867114627
0.5841584158415841,0.801980198019802,0.5980088770275814
0.6039603960396039,0.801980198019802,0.5965726496442562
0.6039603960396039,0.8118811881188119,0.5959079370534447
0.6336633663366337,0.8118811881188119,0.5947172890025374
0.6336633663366337,0.8217821782178217,0.5945909245183768
0.6633663366336634,0.8217821782178217,0.593183965081098
0.6633663366336634,0.8316831683168316,0.5909713983996375
0.6831683168316832,0.8316831683168316,0.590257418232591
0.6831683168316832,0.8415841584158416,0.589447053863177
0.693069306930693,0.8415841584158416,0.5873071253292214
0.693069306930693,0.8613861386138614,0.5830813505319414
0.7722772277227723,0.8613861386138614,0.5791242511749493
0.7722772277227723,0.8811881188118812,0.5777937098886073
0.801980198019802,0.8811881188118812,0.5739831492617788
0.801980198019802,0.900990099009901,0.5721689530799703
0.8316831683168316,0.900990099009901,0.5706526144687651
0.8316831683168316,0.9108910891089109,0.5705716405452576
0.8415841584158416,0.9108910891089109,0.5695307589713193
0.8415841584158416,0.9405940594059405,0.5674924784839531
0.8712871287128713,0.9405940594059405,0.5624872733038282
0.8712871287128713,0.9801980198019802,0.5597857317553258
0.8811881188118812,0.9801980198019802,0.5595226323683227
0.8811881188118812,0.9900990099009901,0.5563009778160836
0.9801980198019802,0.9900990099009901,0.5275911900459225
0.9801980198019802,1.0,0.5265519366012318
1.0,1.0,0.5092853268099672
