AVG_PAYLOAD,N_SERVERS,N_USER_PORTS,N_ACK,N_SYN,N_FIN,N_PSH,N_RST
31.25,1,1,4,0,0,2,0
25.25,1,1,4,0,0,3,0
39.0,1,1,4,0,0,3,0
16.5,1,1,4,0,0,2,0
54.75,1,1,4,0,0,3,0
28.0,1,1,4,0,3,2,0
41.5,2,3,4,0,2,4,0
16.5,2,3,4,0,0,2,0
45.25,2,2,4,0,1,3,0
16.5,1,1,4,0,0,2,0
24.25,1,1,4,0,0,3,0
23.5,1,1,4,0,0,2,0
16.5,2,2,3,2,0,1,0
291.0,1,1,4,0,0,2,0
286.0,1,1,4,0,0,3,0
656.75,1,1,4,0,0,2,0
649.0,1,2,3,2,0,1,0
324.5,1,2,4,0,0,0,0
499.5,1,2,4,0,0,2,0
244.0,1,2,4,0,0,4,0
28.25,1,2,4,0,0,2,0
0.0,1,1,4,0,0,0,0
252.75,1,2,4,0,0,2,0
31.5,2,2,4,0,0,3,0
334.25,1,1,4,0,0,1,0
649.0,1,1,4,0,0,0,0
888.25,1,1,4,0,0,1,0
65.25,1,1,4,0,0,3,0
18.5,1,1,4,0,0,2,0
26.25,2,2,4,0,0,3,0
31.25,1,1,4,0,0,2,0
24.25,1,1,4,0,0,3,0
664.0,2,2,4,0,0,2,0
649.0,1,1,4,0,0,1,0
9.75,1,1,4,0,0,1,0
563.75,1,1,4,0,0,1,0
75.25,1,1,4,0,0,4,0
18.5,1,1,4,0,0,2,0
16.5,2,2,4,0,0,2,0
49.5,2,2,4,0,0,3,0
27.0,2,2,4,0,0,2,0
21.75,2,2,4,0,1,2,0
15.0,1,2,4,0,0,1,0
334.25,1,1,4,0,0,1,0
973.5,1,1,4,0,0,0,0
563.75,1,1,4,0,0,1,0
75.0,1,1,4,0,0,4,0
18.5,1,1,4,0,0,2,0
24.25,2,2,4,0,0,3,0
23.25,1,1,4,0,0,3,0
32.0,1,1,4,0,0,4,0
31.25,1,1,4,0,0,2,0
340.5,2,2,4,0,0,1,0
649.0,1,1,4,0,0,0,0
334.25,1,1,4,0,0,1,0
564.0,1,1,4,0,0,1,0
65.5,1,1,4,0,0,3,0
9.75,1,1,4,0,0,1,0
27.25,1,1,4,0,0,3,0
25.25,1,1,4,0,0,3,0
22.75,2,2,4,0,0,2,0
354.0,2,2,4,0,0,2,0
26.25,2,2,4,0,0,2,0
564.0,2,2,4,0,0,1,0
649.0,1,1,4,0,0,0,0
342.0,1,1,4,0,0,1,0
57.75,1,1,4,0,0,3,0
8.75,1,1,4,0,0,1,0
26.25,2,2,4,0,0,3,0
24.25,1,1,4,0,0,3,0
23.25,1,1,4,0,0,3,0
664.0,1,1,4,0,0,1,0
9.75,1,1,4,0,0,1,0
1213.0,1,1,4,0,0,2,0
58.0,1,1,4,0,0,2,0
17.5,1,1,4,0,0,2,0
18.5,1,1,4,0,0,2,0
40.0,1,1,4,0,0,3,0
24.25,1,1,4,0,0,3,0
23.25,1,1,4,0,0,3,0
30.0,2,3,4,0,0,4,0
15.0,3,4,4,0,0,1,0
573.5,1,1,4,0,0,2,0
649.0,1,1,4,0,0,0,0
649.0,1,1,4,0,0,0,0
57.5,1,1,4,0,0,2,0
17.5,1,1,4,0,0,2,0
18.5,1,1,4,0,0,2,0
31.25,2,2,4,0,0,2,0
32.0,1,1,4,0,0,4,0
357.0,2,2,4,0,0,2,0
9.75,1,1,4,0,0,1,0
649.0,1,1,4,0,0,0,0
878.75,1,1,4,0,0,1,0
65.5,1,1,4,0,0,3,0
9.75,1,1,4,0,0,1,0
18.5,1,1,4,0,0,2,0
16.5,2,2,4,0,0,2,0
64.25,1,1,4,0,0,4,0
16.5,1,1,4,0,0,2,0
31.25,1,1,4,0,0,3,0
33.0,1,1,4,0,0,3,0
44.25,2,2,4,0,0,3,0
0.0,1,1,4,0,2,0,0
15.5,2,2,4,0,0,2,0
40.0,1,1,4,0,0,3,0
41.75,1,1,4,0,0,3,0
7.75,2,2,3,2,0,1,0
0.0,1,2,3,4,0,0,0
0.0,1,2,4,4,0,0,0
390.5,1,2,4,0,0,2,0
191.5,1,2,4,0,0,2,0
61.5,1,2,4,0,0,3,0
493.75,1,2,4,0,0,3,0
649.0,1,2,4,0,0,0,0
973.5,1,1,4,0,0,0,0
405.0,1,1,4,0,0,2,0
57.75,1,1,4,0,0,3,0
9.75,1,1,4,0,0,1,0
16.5,2,2,4,0,1,2,0
0.0,1,2,3,2,1,0,0
195.25,1,1,4,2,0,1,0
390.5,1,1,4,0,0,2,0
95.75,1,1,4,0,0,1,0
353.0,1,1,4,0,0,4,0
1298.0,1,1,4,0,0,2,0
562.0,1,1,4,0,0,2,0
100.5,1,1,4,0,0,1,0
57.75,1,1,4,0,0,3,0
7.75,1,1,4,0,0,1,0
9.75,1,1,4,0,0,1,0
31.25,2,2,4,0,0,2,0
32.5,2,2,4,0,0,3,0
0.0,1,2,3,2,0,0,0
291.0,1,1,4,0,0,2,0
293.75,1,1,4,0,0,4,0
973.5,1,1,4,0,0,0,0
953.25,1,1,4,0,0,1,0
100.5,1,1,4,0,0,1,0
57.5,1,1,4,0,0,3,0
26.25,2,2,4,0,0,3,0
31.25,1,1,4,0,0,2,0
339.5,1,1,4,0,0,1,0
658.75,1,1,4,0,0,1,0
324.5,1,1,4,0,0,0,0
563.75,1,1,4,0,0,1,0
75.0,1,1,4,0,0,4,0
8.75,1,1,4,0,0,1,0
18.5,2,2,4,0,0,2,0
26.0,2,2,3,0,0,2,1
32.5,2,2,4,0,0,3,0
334.25,1,1,4,0,0,1,0
334.25,1,1,4,0,0,1,0
564.0,1,1,4,0,0,1,0
649.0,1,1,4,0,0,0,0
65.5,1,1,4,0,0,3,0
9.75,1,1,4,0,0,1,0
18.5,1,1,4,0,0,2,0
40.0,1,1,4,0,0,3,0
359.5,2,2,4,0,0,3,0
98.75,1,1,2,0,0,2,2
16.5,2,2,2,0,0,2,2
21.25,2,3,4,0,0,3,0
27.25,2,3,4,0,0,4,0
17.5,2,3,4,0,0,2,0
0.0,2,3,4,0,0,0,0
339.5,1,1,4,0,0,1,0
573.5,1,1,4,0,0,2,0
649.0,1,1,4,0,0,0,0
324.5,1,1,4,0,0,0,0
75.0,1,1,4,0,0,4,0
18.5,1,1,4,0,0,2,0
31.25,2,2,4,0,0,2,0
16.5,1,1,4,0,0,2,0
17.0,1,1,4,0,0,2,0
23.75,2,2,4,0,0,2,0
334.25,1,1,4,0,0,1,0
563.75,1,1,4,0,0,1,0
649.0,1,1,4,0,0,0,0
382.0,1,1,4,0,0,2,0
17.5,1,1,4,0,0,2,0
18.5,1,1,4,0,0,2,0
31.25,2,2,4,0,0,2,0
16.5,1,1,4,0,0,2,0
339.5,1,1,4,0,0,1,0
573.75,1,1,4,0,0,2,0
649.0,1,1,4,0,0,0,0
324.5,1,1,4,0,0,0,0
75.25,1,1,4,0,0,4,0
0.0,1,1,4,0,0,0,0
27.25,2,2,4,0,0,3,0
39.0,1,1,4,0,0,3,0
16.5,1,1,4,0,0,2,0
0.0,2,2,3,2,0,0,0
778.25,1,1,4,0,0,2,0
361.25,1,1,4,0,0,1,0
91.75,1,1,4,0,0,2,0
144.0,1,1,4,0,0,2,0
593.5,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
243.25,1,1,4,0,0,1,0
384.0,1,1,4,0,0,2,0
569.0,1,1,4,0,0,2,0
0.0,2,2,3,2,0,0,0
778.25,1,1,4,0,0,2,0
385.5,1,1,4,0,0,1,0
79.5,1,1,4,0,0,2,0
207.5,2,2,4,0,0,2,0
344.0,1,1,4,0,0,2,0
649.0,1,1,4,0,0,0,0
649.0,1,1,4,0,0,1,0
229.75,1,1,4,0,0,1,0
75.0,1,1,4,0,0,4,0
0.0,1,1,4,0,0,0,0
18.5,1,1,4,0,0,2,0
0.0,2,2,3,1,2,0,0
0.0,2,2,3,3,0,0,0
258.5,2,2,4,0,0,2,0
885.25,2,2,4,0,0,2,0
1024.0,1,1,4,0,0,2,0
109.0,2,2,4,0,0,1,0
0.0,1,1,4,0,0,0,0
32.0,2,2,4,0,0,2,0
319.25,2,2,4,0,0,2,0
509.25,2,2,4,0,1,2,0
6.0,1,2,3,1,1,1,0
0.0,1,2,2,1,0,0,2
197.25,2,2,3,1,0,2,0
16.0,2,2,4,1,0,1,0
453.75,1,1,4,0,0,1,0
1102.0,2,2,4,0,0,3,0
269.75,2,2,4,0,1,1,0
0.0,2,2,4,0,1,0,0
22.0,2,2,3,0,0,2,1
540.25,1,1,4,0,0,2,0
16.75,1,1,4,0,0,1,0
269.5,1,1,4,0,0,3,0
96.25,2,2,3,2,0,1,0
453.75,1,1,4,0,0,1,0
710.0,1,1,4,0,0,2,0
0.0,2,2,3,1,0,0,0
145.25,2,2,4,1,0,2,0
649.0,2,2,4,0,0,1,0
549.5,2,2,4,0,0,2,0
192.5,2,2,4,0,0,1,0
142.25,2,2,4,0,0,2,0
281.75,2,2,4,0,0,2,0
502.25,1,1,4,0,0,3,0
1298.0,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
649.0,1,1,4,0,0,1,0
324.5,1,1,4,0,0,0,0
1298.0,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
973.5,1,1,4,0,0,2,0
0.0,1,1,4,0,0,0,0
973.5,1,1,4,0,0,1,0
1298.0,1,1,4,0,0,2,0
973.5,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,1,0
324.5,1,1,4,0,0,1,0
1298.0,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
842.25,1,1,4,0,0,2,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
404.25,1,1,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
842.5,1,1,4,0,0,2,0
0.0,3,3,2,3,0,0,0
64.75,2,2,4,1,0,1,0
1298.0,1,1,4,0,0,1,0
78.75,3,3,2,2,0,1,1
16.0,1,1,4,0,0,1,0
49.25,2,2,3,2,0,1,0
371.75,2,2,4,0,0,3,0
973.5,1,1,4,0,0,1,0
403.25,2,2,4,0,0,1,0
0.0,2,2,3,0,0,0,1
244.0,1,1,4,0,0,2,0
349.25,1,1,4,0,0,2,0
19.75,1,2,3,2,0,1,0
198.0,1,2,4,0,0,2,0
909.5,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,0,0
649.0,1,2,4,0,0,0,0
148.0,1,2,4,0,0,2,0
108.0,2,3,3,1,0,3,0
72.0,3,4,2,2,0,2,0
324.5,3,5,4,3,0,0,0
324.5,2,4,2,3,0,0,0
973.5,2,3,4,1,0,0,0
1298.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
973.5,2,3,4,0,0,0,0
193.0,2,3,4,0,0,2,0
388.25,2,4,4,0,0,1,0
1052.25,1,1,4,0,0,2,0
649.0,2,2,4,0,0,1,0
1298.0,2,2,4,0,0,1,0
932.75,2,2,4,0,0,3,0
0.0,2,4,2,0,0,0,2
0.0,3,4,4,0,0,0,0
0.0,2,2,4,0,0,0,0
0.0,1,1,4,0,0,0,0
356.5,1,2,4,0,0,2,0
487.75,2,3,4,0,0,3,0
36.5,1,2,4,0,0,1,0
73.0,2,2,4,0,0,2,0
0.0,3,5,4,0,0,0,0
995.25,3,4,4,0,0,2,0
973.5,2,3,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,0,0
347.75,2,3,4,0,1,3,0
0.0,3,4,3,0,0,0,1
0.0,2,3,3,0,1,0,1
113.75,2,2,2,0,0,2,2
435.75,2,3,4,0,0,2,0
128.0,1,2,4,0,0,2,0
30.0,1,2,4,0,0,4,0
61.75,1,2,4,0,0,3,0
72.25,3,5,1,3,0,1,0
212.75,3,5,4,3,0,1,0
10.0,2,4,4,0,0,1,0
387.75,2,3,4,0,0,3,0
973.5,1,1,4,0,0,1,0
973.5,1,2,4,0,0,2,0
861.5,2,3,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
422.0,3,5,4,0,0,2,0
0.0,1,2,4,0,0,0,0
0.0,2,2,4,0,0,0,0
48.0,2,3,4,0,0,3,0
73.0,1,2,4,0,0,2,0
36.5,3,4,4,0,0,1,0
67.25,3,4,3,1,0,1,0
779.0,2,3,4,0,0,3,0
1298.0,1,1,4,0,0,2,0
903.5,3,3,4,1,0,2,0
1298.0,1,1,4,0,0,2,0
979.5,2,3,4,0,1,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
973.5,2,4,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,1,4,0,0,2,0
0.0,1,1,4,0,0,0,0
0.0,2,3,4,0,0,0,0
0.0,2,2,4,0,0,0,1
0.0,1,1,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
129.25,2,3,4,0,0,1,0
655.0,2,3,4,0,0,2,0
973.5,2,3,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
973.5,2,3,4,0,0,2,0
905.5,2,2,3,0,0,2,1
1298.0,1,2,4,0,0,2,0
973.5,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
973.5,1,2,4,0,0,2,0
0.0,1,1,4,0,0,0,0
973.5,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
324.5,1,2,4,0,0,1,0
0.0,2,3,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
0.0,1,1,4,0,0,0,0
344.5,2,3,4,0,0,1,0
324.5,2,3,3,0,0,0,1
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
973.5,2,3,4,0,0,2,0
973.5,2,3,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
324.5,1,2,4,0,0,1,0
0.0,1,2,4,0,0,0,0
324.5,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
324.5,1,2,4,0,0,1,0
649.0,1,1,4,0,0,1,0
800.5,2,2,4,0,0,3,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
649.0,1,1,4,0,0,1,0
0.0,1,2,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
219.75,2,3,4,0,0,1,0
649.0,2,3,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
324.5,1,2,4,0,0,1,0
324.5,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
649.0,1,2,4,0,0,1,0
0.0,1,1,4,0,0,0,0
0.0,1,2,4,0,0,0,0
324.5,1,1,4,0,0,0,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
324.5,1,2,4,0,0,1,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
324.5,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
0.0,1,1,4,0,0,0,0
649.0,1,2,4,0,0,0,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
324.5,1,2,4,0,0,1,0
0.0,1,2,4,0,0,0,0
324.5,1,1,4,0,0,0,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
0.0,1,1,4,0,0,0,0
649.0,1,1,4,0,0,1,0
649.0,1,1,4,0,0,1,0
0.0,1,2,4,0,0,0,0
973.5,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,1,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
973.5,2,3,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,1,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
1298.0,1,2,4,0,0,1,0
324.5,1,2,4,0,0,1,0
0.0,1,1,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,2,4,0,0,0,0
0.0,1,1,4,0,0,0,0
0.0,1,1,4,0,0,0,0
324.5,1,2,4,0,0,0,0
1298.0,1,1,4,0,0,1,0
1298.0,1,2,4,0,0,2,0
